area_id,occurrence_index,instance_name,resource_resref,resource_kind,x,y,cell_x,cell_y,sequence,initial_frame,flags_hex,palette_mode,palette_resref
AR5201,9,AM5204D,AM5204D,BAM,1451,1933,22,30,0,0,0x00001003,embedded,
AR5201,10,AM5204D,AM5204D,BAM,1298,1858,20,29,0,0,0x00001003,embedded,
AR5201,11,AM5204D,AM5204D,BAM,370,1518,5,23,0,0,0x00001003,embedded,
AR5201,12,AM5204D,AM5204D,BAM,849,530,13,8,0,0,0x00001003,embedded,
AR5201,13,AM5204D,AM5204D,BAM,1862,761,29,11,0,0,0x00001003,embedded,
AR5201,14,AM5204D,AM5204D,BAM,2530,1089,39,17,0,0,0x00001003,embedded,
AR5201,15,AM5204D,AM5204D,BAM,2996,1594,46,24,0,0,0x00001003,embedded,
AR5204,0,AM5204D,AM5204D,BAM,712,888,11,13,0,0,0x00001003,embedded,
AR5204,3,AM5204D,AM5204D,BAM,1597,878,24,13,0,0,0x00001003,embedded,
AR5204,4,AM5204D,AM5204D,BAM,2494,1323,38,20,0,0,0x00001003,embedded,
AR5204,5,AM5204D,AM5204D,BAM,2263,402,35,6,0,0,0x00001003,embedded,
AR5500,0,AM5500A,AM5500A,BAM,3334,47,52,0,0,0,0x00001047,embedded,
AR5500,1,AM5500A,AM5500A,BAM,3609,219,56,3,0,0,0x00001047,embedded,
AR5500,2,AM5500A,AM5500A,BAM,3797,636,59,9,0,0,0x00001047,embedded,
AR5500,3,AM5500A,AM5500A,BAM,2932,822,45,12,0,0,0x00001047,embedded,
AR5500,4,AM5500A,AM5500A,BAM,2662,1168,41,18,0,0,0x00001047,embedded,
AR5500,5,AM5500A,AM5500A,BAM,3089,1285,48,20,0,0,0x00001047,embedded,
AR5500,6,AM5500A,AM5500A,BAM,2463,2335,38,36,0,0,0x00001047,embedded,
AR5500,7,AM5500D,AM5500D,BAM,1297,2386,20,37,0,0,0x00001003,embedded,
AR5502,4,AM5502D,AM5502D,BAM,211,165,3,2,0,0,0x00001043,embedded,
AR5502,5,AM5502F,AM5502F,BAM,525,213,8,3,0,0,0x00001043,embedded,
AR5503,3,AM5503A,AM5503A,BAM,140,285,2,4,0,0,0x00001003,embedded,
AR5503,4,AM5503C,AM5503C,BAM,374,132,5,2,0,0,0x00001103,embedded,
AR5503,5,AM5503C,AM5503C,BAM,526,238,8,3,0,0,0x00001103,embedded,
AR5503,6,AM5503D,AM5503D,BAM,209,132,3,2,0,0,0x00001103,embedded,
AR5501,0,AM5508C,AM5508C,BAM,228,446,3,6,0,0,0x00001003,embedded,
AR5501,1,AM5508C,AM5508C,BAM,329,376,5,5,0,0,0x00001003,embedded,
AR5501,2,AM5508C,AM5508C,BAM,368,585,5,9,0,0,0x00001003,embedded,
AR5501,3,AM5508C,AM5508C,BAM,488,509,7,7,0,0,0x00001003,embedded,
AR5501,4,AM5508C,AM5508C,BAM,502,209,7,3,0,0,0x00001003,embedded,
AR5501,5,AM5508C,AM5508C,BAM,755,365,11,5,0,0,0x00001003,embedded,
AR5501,6,AM5508C,AM5508C,BAM,712,231,11,3,0,0,0x00001003,embedded,
AR5502,0,AM5508C,AM5508C,BAM,375,201,5,3,0,0,0x00001003,embedded,
AR5502,1,AM5508C,AM5508C,BAM,570,271,8,4,0,0,0x00001003,embedded,
AR5502,2,AM5508C,AM5508C,BAM,232,279,3,4,0,0,0x00001043,embedded,
AR5506,0,AM5508C,AM5508C,BAM,227,174,3,2,0,0,0x00001003,embedded,
AR5506,1,AM5508C,AM5508C,BAM,448,206,7,3,0,0,0x00001003,embedded,
AR5506,2,AM5508C,AM5508C,BAM,521,293,8,4,0,0,0x00001003,embedded,
AR5507,0,AM5508C,AM5508C,BAM,226,175,3,2,0,0,0x00001003,embedded,
AR5507,1,AM5508C,AM5508C,BAM,448,206,7,3,0,0,0x00001003,embedded,
AR5507,2,AM5508C,AM5508C,BAM,521,293,8,4,0,0,0x00001003,embedded,
AR5508,0,AM5508C,AM5508C,BAM,226,175,3,2,0,0,0x00001003,embedded,
AR5508,2,AM5508C,AM5508C,BAM,522,292,8,4,0,0,0x00001003,embedded,
AR5508,3,AM5508C,AM5508C,BAM,448,206,7,3,0,0,0x00001003,embedded,
AR5501,7,AM5508D,AM5508D,BAM,167,505,2,7,0,0,0x00001103,embedded,
AR5502,3,AM5508D,AM5508D,BAM,181,304,2,4,0,0,0x00001103,embedded,
AR5506,3,AM5508D,AM5508D,BAM,179,295,2,4,0,0,0x00001103,embedded,
AR5507,3,AM5508D,AM5508D,BAM,179,295,2,4,0,0,0x00001103,embedded,
AR5508,1,AM5508D,AM5508D,BAM,178,295,2,4,0,0,0x00001103,embedded,
AR6001,0,AM6004A,AM6004A,BAM,931,674,14,10,0,0,0x000010C3,embedded,
AR6001,1,AM6004A,AM6004A,BAM,975,694,15,10,0,0,0x000010C3,embedded,
AR6001,2,AM6004A,AM6004A,BAM,947,720,14,11,0,0,0x000010C3,embedded,
AR6001,3,AM6004A,AM6004A,BAM,547,576,8,9,0,0,0x000018C3,embedded,
AR6001,4,AM6004A,AM6004A,BAM,585,588,9,9,0,0,0x000018C3,embedded,
AR6001,5,AM6004A,AM6004A,BAM,576,813,9,12,0,0,0x00001083,embedded,
AR6001,6,AM6004A,AM6004A,BAM,621,793,9,12,0,0,0x00001083,embedded,
AR6001,7,AM6004A,AM6004A,BAM,243,555,3,8,0,0,0x00001883,embedded,
AR6001,8,AM6004A,AM6004A,BAM,302,555,4,8,0,0,0x00001883,embedded,
AR6005,0,AM6004A,AM6004A,BAM,485,533,7,8,0,0,0x00001083,embedded,
AR6005,1,AM6004A,AM6004A,BAM,517,553,8,8,0,0,0x00001083,embedded,
AR6005,2,AM6004A,AM6004A,BAM,610,420,9,6,0,0,0x00001083,embedded,
AR6005,3,AM6004A,AM6004A,BAM,646,400,10,6,0,0,0x00001083,embedded,
AR6005,4,AM6004A,AM6004A,BAM,956,327,14,5,0,0,0x00001083,embedded,
AR6005,5,AM6004A,AM6004A,BAM,1000,310,15,4,0,0,0x00001083,embedded,
AR6005,6,AM6004A,AM6004A,BAM,1320,279,20,4,0,0,0x00001083,embedded,
AR6005,7,AM6004A,AM6004A,BAM,1357,288,21,4,0,0,0x00001083,embedded,
AR6005,8,AM6004A,AM6004A,BAM,1783,446,27,6,0,0,0x00001083,embedded,
AR6005,9,AM6004A,AM6004A,BAM,1835,429,28,6,0,0,0x00001083,embedded,
AR6005,10,AM6004A,AM6004A,BAM,2147,970,33,15,0,0,0x00001083,embedded,
AR6005,11,AM6004A,AM6004A,BAM,2107,955,32,14,0,0,0x00001083,embedded,
AR6005,12,AM6004A,AM6004A,BAM,1979,1248,30,19,0,0,0x00001083,embedded,
AR6005,13,AM6004A,AM6004A,BAM,1746,1523,27,23,0,0,0x00001083,embedded,
AR6005,14,AM6004A,AM6004A,BAM,1788,1492,27,23,0,0,0x00001083,embedded,
AR6005,15,AM6004A,AM6004A,BAM,1206,1624,18,25,0,0,0x00001083,embedded,
AR6005,16,AM6004A,AM6004A,BAM,1012,1489,15,23,0,0,0x00001083,embedded,
AR6005,17,AM6004A,AM6004A,BAM,1041,1519,16,23,0,0,0x00001083,embedded,
AR6005,18,AM6004A,AM6004A,BAM,504,1229,7,19,0,0,0x00001083,embedded,
AR6005,19,AM6004A,AM6004A,BAM,556,1222,8,19,0,0,0x00001083,embedded,
AR6005,20,AM6004A,AM6004A,BAM,349,844,5,13,0,0,0x00001083,embedded,
AR6003,0,AM6004B,AM6004B,BAM,674,1113,10,17,0,0,0x00001083,embedded,
AR6003,1,AM6004B,AM6004B,BAM,1682,1313,26,20,0,0,0x00001083,embedded,
AR6003,2,AM6004B,AM6004B,BAM,1062,664,16,10,0,0,0x00001883,embedded,
AR6003,3,AM6004B,AM6004B,BAM,999,403,15,6,0,0,0x00001883,embedded,
AR6003,4,AM6004B,AM6004B,BAM,1415,243,22,3,0,0,0x00001083,embedded,
AR6003,5,AM6004B,AM6004B,BAM,1527,538,23,8,0,0,0x00001083,embedded,
AR6003,6,AM6004B,AM6004B,BAM,461,729,7,11,0,0,0x00001883,embedded,
AR6003,7,AM6004B,AM6004B,BAM,359,298,5,4,0,0,0x00001883,embedded,
AR6004,0,AM6004B,AM6004B,BAM,490,468,7,7,0,0,0x00001083,embedded,
AR6004,1,AM6004B,AM6004B,BAM,1022,638,15,9,0,0,0x00001883,embedded,
AR6004,2,AM6004B,AM6004B,BAM,1607,438,25,6,0,0,0x00001083,embedded,
AR6004,3,AM6004B,AM6004B,BAM,1642,474,25,7,0,0,0x00001083,embedded,
AR6004,4,AM6004B,AM6004B,BAM,1688,453,26,7,0,0,0x00001083,embedded,
AR6004,5,AM6004B,AM6004B,BAM,1075,622,16,9,0,0,0x00001883,embedded,
AR6004,6,AM6004B,AM6004B,BAM,1478,1379,23,21,0,0,0x00001883,embedded,
AR6004,7,AM6004B,AM6004B,BAM,1691,1704,26,26,0,0,0x00001083,embedded,
AR6004,8,AM6004B,AM6004B,BAM,1745,1675,27,26,0,0,0x00001083,embedded,
AR6004,9,AM6004B,AM6004B,BAM,1123,1810,17,28,0,0,0x00001883,embedded,
AR6004,10,AM6004B,AM6004B,BAM,720,1532,11,23,0,0,0x00001083,embedded,
AR6005,21,AM6005A,AM6005A,BAM,764,420,11,6,0,0,0x00001101,embedded,
AR6200,0,AM6200A,AM6200A,BAM,1281,706,20,11,0,0,0x00001243,embedded,
AR6200,8,AM6200B,AM6200B,BAM,1281,707,20,11,0,0,0x00001242,embedded,
AR6200,1,AMB_Stream1,AM6200E,BAM,845,1250,13,19,0,0,0x00001103,embedded,
AR6200,2,AMB_Stream3,AM6200F,BAM,1728,605,27,9,0,0,0x00001103,embedded,
AR6200,6,AMB_Stream2,AM6200G,BAM,1743,1251,27,19,0,0,0x00001103,embedded,
AR6200,4,AMB_Pool1,AM6200H,BAM,617,1493,9,23,0,0,0x00001101,embedded,
AR6200,5,AMB_Pool2,AM6200I,BAM,1972,1474,30,23,0,0,0x00001101,embedded,
AR6200,3,AMB_Pool3,AM6200J,BAM,1946,512,30,8,0,0,0x00001101,embedded,
AR0904,4,AM904TL1,AM904TL1,BAM,836,651,13,10,0,0,0x00001001,embedded,
AR0904,5,AM904TL2,AM904TL2,BAM,984,613,15,9,0,0,0x00001001,embedded,
AR0904,6,AM904TL3,AM904TL3,BAM,917,527,14,8,0,0,0x00001001,embedded,
AR0904,7,AM904TL4,AM904TL4,BAM,820,464,12,7,0,0,0x00001001,embedded,
OH7300,89,Tank_Bubbles,AMOH7300,BAM,1972,1449,30,22,0,0,0x00001043,embedded,
OH7300,90,Tank_Bubbles,AMOH7300,BAM,1596,1446,24,22,0,0,0x00001043,embedded,
OH7300,91,Tank_Bubbles,AMOH7300,BAM,1504,2188,23,34,0,0,0x00000043,embedded,
OH7300,92,Tank_Bubbles,AMOH7300,BAM,1748,2509,27,39,0,0,0x00001043,embedded,
OH7300,93,Tank_Bubbles,AMOH7300,BAM,1251,2483,19,38,0,0,0x00001043,embedded,
OH7300,94,Tank_Bubbles,AMOH7300,BAM,3067,2213,47,34,0,0,0x00001043,embedded,
OH7300,95,Tank_Bubbles,AMOH7300,BAM,3491,2387,54,37,0,0,0x00001043,embedded,
OH7300,96,Tank_Bubbles,AMOH7300,BAM,3634,2177,56,34,0,0,0x00001043,embedded,
OH7300,97,Tank_Bubbles,AMOH7300,BAM,3903,2165,60,33,0,0,0x00001043,embedded,
AR3017,12,AMB_Pipe1A,AMSTEAM1,BAM,3210,1833,50,28,1,0,0x00001053,embedded,
AR3017,13,AMB_Pipe2A,AMSTEAM1,BAM,3192,1836,49,28,0,0,0x00001052,embedded,
AR3017,14,AMB_Pipe3A,AMSTEAM1,BAM,3176,1841,49,28,0,0,0x00001052,embedded,
AR3017,15,AMB_Pipe4A,AMSTEAM1,BAM,3159,1846,49,28,0,0,0x00001052,embedded,
AR3017,16,AMB_Pipe5A,AMSTEAM1,BAM,3149,1791,49,27,0,0,0x00001052,embedded,
AR3017,17,AMB_Pipe6A,AMSTEAM1,BAM,3168,1770,49,27,0,0,0x00001052,embedded,
AR3017,18,AMB_Pipe7A,AMSTEAM1,BAM,3185,1747,49,27,0,0,0x00001052,embedded,
AR3017,19,AMB_Pipe1B,AMSTEAM2,BAM,3210,1833,50,28,0,0,0x00001052,embedded,
AR3017,20,AMB_Pipe2B,AMSTEAM2,BAM,3192,1836,49,28,0,0,0x00001052,embedded,
AR3017,21,AMB_Pipe3B,AMSTEAM2,BAM,3176,1841,49,28,0,0,0x00001052,embedded,
AR3017,22,AMB_Pipe4B,AMSTEAM2,BAM,3159,1846,49,28,4,0,0x00001053,embedded,
AR3017,23,AMB_Pipe5B,AMSTEAM2,BAM,3149,1791,49,27,3,0,0x00001053,embedded,
AR3017,24,AMB_Pipe6B,AMSTEAM2,BAM,3168,1770,49,27,2,0,0x00001053,embedded,
AR3017,25,AMB_Pipe7B,AMSTEAM2,BAM,3185,1747,49,27,1,0,0x00001053,embedded,
AR3003,0,AMWRPGT1,AMWRPGT1,BAM,337,304,5,4,0,0,0x00001001,embedded,
AR3003,1,AMWRPGT1,AMWRPGT1,BAM,1402,1092,21,17,0,0,0x00001001,embedded,
AR3003,2,AMWRPGT1,AMWRPGT1,BAM,206,1095,3,17,0,0,0x00001801,embedded,
AR3003,3,AMWRPGT1,AMWRPGT1,BAM,1283,307,20,4,0,0,0x00001801,embedded,
AR3004,0,AMWRPGT1,AMWRPGT1,BAM,338,304,5,4,0,0,0x00001041,embedded,
AR3004,1,AMWRPGT1,AMWRPGT1,BAM,1401,1092,21,17,0,0,0x00001041,embedded,
AR3004,2,AMWRPGT1,AMWRPGT1,BAM,207,1096,3,17,0,0,0x00001841,embedded,
AR3004,3,AMWRPGT1,AMWRPGT1,BAM,1283,307,20,4,0,0,0x00001841,embedded,
AR3005,0,AMWRPGT1,AMWRPGT1,BAM,337,304,5,4,0,0,0x00001041,embedded,
AR3005,1,AMWRPGT1,AMWRPGT1,BAM,1401,1092,21,17,0,0,0x00001041,embedded,
AR3005,2,AMWRPGT1,AMWRPGT1,BAM,205,1096,3,17,0,0,0x00001841,embedded,
AR3005,3,AMWRPGT1,AMWRPGT1,BAM,1282,307,20,4,0,0,0x00001841,embedded,
AR3006,0,AMWRPGT1,AMWRPGT1,BAM,337,304,5,4,0,0,0x00001041,embedded,
AR3006,1,AMWRPGT1,AMWRPGT1,BAM,1400,1092,21,17,0,0,0x00001041,embedded,
AR3006,2,AMWRPGT1,AMWRPGT1,BAM,205,1095,3,17,0,0,0x00001841,embedded,
AR3006,3,AMWRPGT1,AMWRPGT1,BAM,1282,306,20,4,0,0,0x00001841,embedded,
AR3007,0,AMWRPGT1,AMWRPGT1,BAM,215,139,3,2,0,0,0x00001001,embedded,
AR3007,1,AMWRPGT1,AMWRPGT1,BAM,1129,791,17,12,0,0,0x00001001,embedded,
AR3007,2,AMWRPGT1,AMWRPGT1,BAM,95,791,1,12,0,0,0x00001801,embedded,
AR3007,3,AMWRPGT1,AMWRPGT1,BAM,1011,143,15,2,0,0,0x00001801,embedded,
AR3008,0,AMWRPGT1,AMWRPGT1,BAM,215,140,3,2,0,0,0x00001001,embedded,
AR3008,1,AMWRPGT1,AMWRPGT1,BAM,1129,790,17,12,0,0,0x00001001,embedded,
AR3008,2,AMWRPGT1,AMWRPGT1,BAM,95,791,1,12,0,0,0x00001801,embedded,
AR3008,3,AMWRPGT1,AMWRPGT1,BAM,1011,142,15,2,0,0,0x00001801,embedded,
AR3009,0,AMWRPGT1,AMWRPGT1,BAM,214,140,3,2,0,0,0x00001001,embedded,
AR3009,1,AMWRPGT1,AMWRPGT1,BAM,1129,790,17,12,0,0,0x00001001,embedded,
AR3009,2,AMWRPGT1,AMWRPGT1,BAM,95,791,1,12,0,0,0x00001801,embedded,
AR3009,3,AMWRPGT1,AMWRPGT1,BAM,1011,142,15,2,0,0,0x00001801,embedded,
AR3010,0,AMWRPGT1,AMWRPGT1,BAM,214,140,3,2,0,0,0x00001001,embedded,
AR3010,1,AMWRPGT1,AMWRPGT1,BAM,1129,791,17,12,0,0,0x00001001,embedded,
AR3010,2,AMWRPGT1,AMWRPGT1,BAM,95,791,1,12,0,0,0x00001801,embedded,
AR3010,3,AMWRPGT1,AMWRPGT1,BAM,1011,142,15,2,0,0,0x00001801,embedded,
AR3011,0,AMWRPGT1,AMWRPGT1,BAM,424,352,6,5,0,0,0x00001001,embedded,
AR3011,1,AMWRPGT1,AMWRPGT1,BAM,934,713,14,11,0,0,0x00001001,embedded,
AR3012,0,AMWRPGT1,AMWRPGT1,BAM,425,351,6,5,0,0,0x00001001,embedded,
AR3012,1,AMWRPGT1,AMWRPGT1,BAM,934,713,14,11,0,0,0x00001001,embedded,
AR3013,0,AMWRPGT1,AMWRPGT1,BAM,424,351,6,5,0,0,0x00001001,embedded,
AR3013,1,AMWRPGT1,AMWRPGT1,BAM,934,713,14,11,0,0,0x00001001,embedded,
AR3014,0,AMWRPGT1,AMWRPGT1,BAM,425,352,6,5,0,0,0x00001001,embedded,
AR3014,1,AMWRPGT1,AMWRPGT1,BAM,934,713,14,11,0,0,0x00001001,embedded,
AR3015,0,AMB_Portal1,AMWRPGT1,BAM,490,673,7,10,0,0,0x00001041,embedded,
AR3015,1,AMB_Portal2,AMWRPGT1,BAM,1901,626,29,9,0,0,0x00001801,embedded,
AR3016,0,AMWRPGT1,AMWRPGT1,BAM,1775,1445,27,22,0,0,0x00001041,embedded,
AR3016,1,AMWRPGT1,AMWRPGT1,BAM,2351,1451,36,22,0,0,0x00001841,embedded,
AR3017,10,AMWRPGT1,AMWRPGT1,BAM,2479,1654,38,25,0,0,0x00001001,embedded,
AR3017,11,ExitPortal,AMWRPGT1,BAM,2863,1404,44,21,0,0,0x00001000,embedded,
AR3019,0,AMWRPGT1,AMWRPGT1,BAM,1899,1490,29,23,0,0,0x00001041,embedded,
AR3019,1,AMWRPGT1,AMWRPGT1,BAM,2686,2069,41,32,0,0,0x00001001,embedded,
AR3020,0,AMB_Portal1,AMWRPGT1,BAM,296,493,4,7,0,0,0x00001001,embedded,
AR3020,1,AMB_Portal2,AMWRPGT1,BAM,538,325,8,5,0,0,0x00001041,embedded,
OH8100,92,lounge_barrier1,BDFORCEW,BAM,2286,820,35,12,2,0,0x00001002,embedded,
OH8100,93,lounge_barrier2,BDFORCEW,BAM,2350,866,36,13,2,0,0x00001002,embedded,
AR2903,0,BUBBLEA,BUBBLEA,BAM,270,453,4,7,0,0,0x00001103,embedded,
AR2903,1,BUBBLEA,BUBBLEA,BAM,610,487,9,7,0,0,0x00001103,embedded,
AR2903,2,BUBBLEA,BUBBLEA,BAM,514,845,8,13,0,0,0x00001103,embedded,
AR0411,0,BUBBLES2,BUBBLES2,BAM,281,1322,4,20,0,0,0x00001003,embedded,
AR0411,1,BUBBLES2,BUBBLES2,BAM,201,1299,3,20,0,0,0x00001003,embedded,
AR0411,2,BUBBLES2,BUBBLES2,BAM,358,1262,5,19,0,0,0x00001003,embedded,
AR0411,3,BUBBLES2,BUBBLES2,BAM,319,1211,4,18,0,0,0x00001003,embedded,
AR0411,4,BUBBLES2,BUBBLES2,BAM,249,1176,3,18,0,0,0x00001003,embedded,
AR0411,5,BUBBLES2,BUBBLES2,BAM,223,1172,3,18,0,0,0x00001003,embedded,
AR0602,0,BUBBLES2,BUBBLES2,BAM,185,2683,2,41,0,0,0x00001183,embedded,
AR0602,1,BUBBLES2,BUBBLES2,BAM,374,2550,5,39,0,0,0x00001183,embedded,
AR0602,2,BUBBLES2,BUBBLES2,BAM,619,2650,9,41,0,0,0x00001183,embedded,
AR0602,3,BUBBLES2,BUBBLES2,BAM,312,2863,4,44,0,0,0x00001183,embedded,
AR0602,4,BUBBLES2,BUBBLES2,BAM,447,2955,6,46,0,0,0x00001183,embedded,
AR0602,5,BUBBLES2,BUBBLES2,BAM,578,3050,9,47,0,0,0x00001183,embedded,
AR0602,6,BUBBLES2,BUBBLES2,BAM,754,2745,11,42,0,0,0x00001183,embedded,
AR0602,7,BUBBLES2,BUBBLES2,BAM,876,2832,13,44,0,0,0x00001183,embedded,
AR0602,8,BUBBLES2,BUBBLES2,BAM,826,3229,12,50,0,0,0x00001183,embedded,
AR0602,9,BUBBLES2,BUBBLES2,BAM,961,3319,15,51,0,0,0x00001183,embedded,
AR0602,10,BUBBLES2,BUBBLES2,BAM,1211,3134,18,48,0,0,0x00001183,embedded,
AR0602,11,BUBBLES2,BUBBLES2,BAM,1171,1516,18,23,0,0,0x00001183,embedded,
AR0603,0,BUBBLES2,BUBBLES2,BAM,237,2150,3,33,0,0,0x00001083,embedded,
AR0603,1,BUBBLES2,BUBBLES2,BAM,327,2089,5,32,0,0,0x00001083,embedded,
AR0603,2,BUBBLES2,BUBBLES2,BAM,443,2044,6,31,0,0,0x00001083,embedded,
AR0603,3,BUBBLES2,BUBBLES2,BAM,589,2100,9,32,0,0,0x00001083,embedded,
AR0603,4,BUBBLES2,BUBBLES2,BAM,691,2174,10,33,0,0,0x00001083,embedded,
AR0603,5,BUBBLES2,BUBBLES2,BAM,691,2338,10,36,0,0,0x00001083,embedded,
AR0603,6,BUBBLES2,BUBBLES2,BAM,600,2410,9,37,0,0,0x00001083,embedded,
AR0603,7,BUBBLES2,BUBBLES2,BAM,487,2437,7,38,0,0,0x00001083,embedded,
AR0603,8,BUBBLES2,BUBBLES2,BAM,373,2402,5,37,0,0,0x00001083,embedded,
AR0603,9,BUBBLES2,BUBBLES2,BAM,266,2330,4,36,0,0,0x00001083,embedded,
AR0309,0,BUTRFLY,BUTRFLY,BAM,940,335,14,5,0,0,0x00001005,embedded,
AR0309,1,BUTRFLY,BUTRFLY,BAM,980,381,15,5,0,0,0x00001005,embedded,
AR0800,0,BUTRFLY,BUTRFLY,BAM,1502,535,23,8,0,0,0x00001005,embedded,
AR0800,1,BUTRFLY,BUTRFLY,BAM,1379,574,21,8,0,0,0x00001005,embedded,
AR0800,2,BUTRFLY,BUTRFLY,BAM,269,899,4,14,0,0,0x00001005,embedded,
AR0800,3,BUTRFLY,BUTRFLY,BAM,2016,1739,31,27,0,0,0x00001005,embedded,
AR0800,4,BUTRFLY,BUTRFLY,BAM,1563,1849,24,28,0,0,0x00001005,embedded,
AR1100,0,BUTRFLY,BUTRFLY,BAM,4139,351,64,5,0,0,0x00001005,embedded,
AR1100,1,BUTRFLY,BUTRFLY,BAM,4638,308,72,4,0,0,0x00001005,embedded,
AR1100,4,BUTRFLY,BUTRFLY,BAM,4130,1172,64,18,0,0,0x00001005,embedded,
AR1100,7,BUTRFLY,BUTRFLY,BAM,805,1007,12,15,0,0,0x00001005,embedded,
AR1100,9,BUTRFLY,BUTRFLY,BAM,2681,1995,41,31,0,0,0x00001005,embedded,
AR1100,11,BUTRFLY,BUTRFLY,BAM,3998,1506,62,23,0,0,0x00001005,embedded,
AR1100,12,BUTRFLY,BUTRFLY,BAM,4578,2558,71,39,0,0,0x00001005,embedded,
AR1100,13,BUTRFLY,BUTRFLY,BAM,2760,2203,43,34,0,0,0x00001005,embedded,
AR1100,14,BUTRFLY,BUTRFLY,BAM,1358,2551,21,39,0,0,0x00001005,embedded,
AR1100,15,BUTRFLY,BUTRFLY,BAM,807,2285,12,35,0,0,0x00001005,embedded,
AR1100,16,BUTRFLY,BUTRFLY,BAM,841,2974,13,46,0,0,0x00001005,embedded,
AR1100,19,BUTRFLY,BUTRFLY,BAM,4080,3175,63,49,0,0,0x00001005,embedded,
AR1200,0,BUTRFLY,BUTRFLY,BAM,293,524,4,8,0,0,0x00001005,embedded,
AR1200,1,BUTRFLY,BUTRFLY,BAM,1389,391,21,6,0,0,0x00001005,embedded,
AR1200,4,BUTRFLY,BUTRFLY,BAM,2257,1384,35,21,0,0,0x00001005,embedded,
AR1200,5,BUTRFLY,BUTRFLY,BAM,4445,1788,69,27,0,0,0x00001005,embedded,
AR1200,6,BUTRFLY,BUTRFLY,BAM,106,2131,1,33,0,0,0x00001005,embedded,
AR1200,7,BUTRFLY,BUTRFLY,BAM,2230,2646,34,41,0,0,0x00001005,embedded,
AR1700,0,BUTRFLY,BUTRFLY,BAM,3156,276,49,4,0,0,0x00001005,embedded,
AR1700,2,BUTRFLY,BUTRFLY,BAM,3261,1444,50,22,0,0,0x00001005,embedded,
AR1700,8,BUTRFLY,BUTRFLY,BAM,1938,2379,30,37,0,0,0x00001005,embedded,
AR1700,10,BUTRFLY,BUTRFLY,BAM,1283,2790,20,43,0,0,0x00001005,embedded,
AR1700,13,BUTRFLY,BUTRFLY,BAM,284,2769,4,43,0,0,0x00001005,embedded,
AR1800,0,BUTRFLY,BUTRFLY,BAM,1518,325,23,5,0,0,0x00001005,embedded,
AR1800,3,BUTRFLY,BUTRFLY,BAM,381,260,5,4,0,0,0x00001005,embedded,
AR1800,4,BUTRFLY,BUTRFLY,BAM,185,824,2,12,0,0,0x00001005,embedded,
AR1800,6,BUTRFLY,BUTRFLY,BAM,974,1544,15,24,0,0,0x00001005,embedded,
AR1800,8,BUTRFLY,BUTRFLY,BAM,1387,1103,21,17,0,0,0x00001005,embedded,
AR1800,11,BUTRFLY,BUTRFLY,BAM,2263,856,35,13,0,0,0x00001005,embedded,
AR2000,0,BUTRFLY,BUTRFLY,BAM,2932,296,45,4,0,0,0x00001005,embedded,
AR2000,1,BUTRFLY,BUTRFLY,BAM,2857,739,44,11,0,0,0x00001005,embedded,
AR2000,2,BUTRFLY,BUTRFLY,BAM,3756,103,58,1,0,0,0x00001005,embedded,
AR2000,3,BUTRFLY,BUTRFLY,BAM,3994,1139,62,17,0,0,0x00001005,embedded,
AR2000,4,BUTRFLY,BUTRFLY,BAM,3784,3319,59,51,0,0,0x00001005,embedded,
AR2000,5,BUTRFLY,BUTRFLY,BAM,3108,3035,48,47,0,0,0x00001005,embedded,
AR2000,6,BUTRFLY,BUTRFLY,BAM,631,3421,9,53,0,0,0x00001005,embedded,
AR2000,7,BUTRFLY,BUTRFLY,BAM,140,2783,2,43,0,0,0x00001005,embedded,
AR3000,12,BUTRFLY,BUTRFLY,BAM,2097,2435,32,38,0,0,0x00001041,embedded,
AR3000,13,BUTRFLY,BUTRFLY,BAM,1967,2089,30,32,0,0,0x00001041,embedded,
AR3000,14,BUTRFLY,BUTRFLY,BAM,1350,2363,21,36,0,0,0x00001041,embedded,
AR5500,58,BUTRFLY,BUTRFLY,BAM,3457,1614,54,25,0,0,0x00001001,embedded,
AR5500,59,BUTRFLY,BUTRFLY,BAM,3615,1524,56,23,0,0,0x00001001,embedded,
AR5500,60,BUTRFLY,BUTRFLY,BAM,3305,2051,51,32,0,0,0x00001841,embedded,
AR5500,61,BUTRFLY,BUTRFLY,BAM,2272,2353,35,36,0,0,0x00001041,embedded,
AR5500,62,BUTRFLY,BUTRFLY,BAM,697,2059,10,32,0,0,0x00001841,embedded,
AR5500,63,BUTRFLY,BUTRFLY,BAM,197,2645,3,41,0,0,0x00001041,embedded,
AR6400,0,BUTRFLY,BUTRFLY,BAM,1740,376,27,5,0,0,0x00001001,embedded,
AR6400,1,BUTRFLY,BUTRFLY,BAM,2292,902,35,14,0,0,0x00001801,embedded,
AR6400,2,BUTRFLY,BUTRFLY,BAM,2345,1755,36,27,0,0,0x00001001,embedded,
AR6400,3,BUTRFLY,BUTRFLY,BAM,34,1586,0,24,0,0,0x00001001,embedded,
AR6400,4,BUTRFLY,BUTRFLY,BAM,157,593,2,9,0,0,0x00001801,embedded,
OH4000,6,Butterfly,BUTRFLY,BAM,649,705,10,11,0,0,0x00001005,embedded,
OH4000,7,Butterfly,BUTRFLY,BAM,1076,1725,16,26,0,0,0x00001005,embedded,
OH4000,8,Butterfly,BUTRFLY,BAM,2091,983,32,15,0,0,0x00001005,embedded,
