asset_key,resref,origin,controller_count,controller_keys,projectile_count,projectile_keys,bam_container,bam_version,frame_count,cycle_count,source_bif,locator,source_size,source_sha256,source_state,extracted_path
effects:bam:SPUSEANY,SPUSEANY,controller-member,1,effect:vvc:SPUSEANY,0,,BAMC,V1,27,1,data/25SpelAn.bif,0x0980001A,90039,60E89CBC4F128AA900E7C6CCD59B839837FD82F85D9F4F4AB547CB670117908F,available,effects/ressources/SPUSEANY/source.bam
effects:bam:SPWHIRL,SPWHIRL,controller-member,1,effect:vvc:SPWHIRL,0,,BAMC,V1,24,1,data/25SpelAn.bif,0x0980001B,115448,5D8ABA3E55416DE55D4F9F0426C5CE65910A4C42D1BC0A5DC9427774DD60BBA3,available,effects/ressources/SPWHIRL/source.bam
effects:bam:SPWI124A,SPWI124A,dedicated-effect-bif,0,,0,,BAMC,V1,1,2,data/SPELAnim.bif,0x01500101,1985,17DD9BC27DFEC2C1992B170AC228C52278D38E3DC323ABFBA0FE095D11BB53D5,available,effects/ressources/SPWI124A/source.bam
effects:bam:SPWI124B,SPWI124B,dedicated-effect-bif,0,,0,,BAMC,V1,1,2,data/SPELAnim.bif,0x01500102,1754,EE7BD279D5D27B96BE8A94072DEECCA63DD1F62B55E97D17E134285E2F976C20,available,effects/ressources/SPWI124B/source.bam
effects:bam:SPWIRBLA,SPWIRBLA,dedicated-effect-bif,0,,0,,BAMC,V1,46,1,data/SPELAnim.bif,0x01500104,117030,75E543DE59FBB953E17DD8755CC71DDFD15F7ADDB59699BD5B98F3A5AAFD0F9C,available,effects/ressources/SPWIRBLA/source.bam
effects:bam:SPWRDFLD,SPWRDFLD,controller-member,2,effect:vvc:SPWRDFLD;effect:vvc:WONDER,0,,BAMC,V1,93,3,data/SPELAnim.bif,0x01500105,156750,01D80CA2A206494AE947413EAB5A9A31B6F65D718414C0AB4B744E2723349EC1,available,effects/ressources/SPWRDFLD/source.bam
effects:bam:STEAM1,STEAM1,dedicated-effect-bif,0,,0,,BAMC,V1,9,1,data/MISCAnim.bif,0x013000EB,25352,8CD825567EED4345407548E6D19CA8058892D822DBED59FD4A03C060B790C4D8,available,effects/ressources/STEAM1/source.bam
effects:bam:STEAM3,STEAM3,controller-member,1,effect:vvc:OHRSTEAM,0,,BAMC,V1,9,1,data/MISCAnim.bif,0x013000ED,59123,6F88307CF80DE4588522CA32AEFD161C5564AC4918D33A20BE0B6101EFA44354,available,effects/ressources/STEAM3/source.bam
effects:bam:STEAM4,STEAM4,dedicated-effect-bif,0,,0,,BAMC,V1,9,1,data/MISCAnim.bif,0x013000EE,27867,F8A311F7B59B1C22AF134ABE127B8BAE7187B974791893BA725580DEB98BC5C7,available,effects/ressources/STEAM4/source.bam
effects:bam:STNKCLDD,STNKCLDD,dedicated-effect-bif,0,,0,,BAMC,V1,18,3,data/SPELAnim.bif,0x01500106,3399,5FCAA1A398CEC224127C955665D795161795B3DDAD050ECB89ED9BEE9859B4E7,available,effects/ressources/STNKCLDD/source.bam
effects:bam:TRBLOBA,TRBLOBA,dedicated-effect-bif,0,,0,,BAMC,V1,70,2,data/SPELAnim.bif,0x01500111,112874,E3EDC5007A03F3FA9C6D375869326CDFA8DAC0300195ECB0C35D31D431E5610A,available,effects/ressources/TRBLOBA/source.bam
effects:bam:TRBLOBB,TRBLOBB,dedicated-effect-bif,0,,0,,BAMC,V1,70,2,data/SPELAnim.bif,0x01500112,82872,484A36CC23071619BDF2A00CB3762B1C4F05A7446C752CA2447807FB51FFDF76,available,effects/ressources/TRBLOBB/source.bam
effects:bam:TREE01,TREE01,dedicated-effect-bif,0,,0,,BAMC,V1,1,1,data/MISCAnim.bif,0x013000EF,23368,E43C8F611679216FCB7BF5B58B7FFBFC39A7C192F4BCEAFBFFEB85ECB3DCAD1F,available,effects/ressources/TREE01/source.bam
effects:bam:TREE02,TREE02,dedicated-effect-bif,0,,0,,BAMC,V1,1,1,data/MISCAnim.bif,0x013000F0,11054,38C7F70B5051FEE0406B3548509DE05FD0A0521EA80C46EDDBB59772FD7C7535,available,effects/ressources/TREE02/source.bam
effects:bam:TREE03,TREE03,dedicated-effect-bif,0,,0,,BAMC,V1,1,1,data/MISCAnim.bif,0x013000F1,35732,1EFE6B223384148DBA575BE959152A31D17F897919D285DC7958A00C9E43F82B,available,effects/ressources/TREE03/source.bam
effects:bam:TREE04,TREE04,dedicated-effect-bif,0,,0,,BAMC,V1,1,1,data/MISCAnim.bif,0x013000F2,32177,4FA57CA659D087ACDC99ACD084C0DFF7CAE9107F5E72213704E49B4789AE7422,available,effects/ressources/TREE04/source.bam
effects:bam:TREE05,TREE05,dedicated-effect-bif,0,,0,,BAMC,V1,1,1,data/MISCAnim.bif,0x013000F3,12087,6BD90A9726FE0E45BE7F5D8A3A95AAE728399244F76049061657738177A71586,available,effects/ressources/TREE05/source.bam
effects:bam:TREE06,TREE06,dedicated-effect-bif,0,,0,,BAMC,V1,1,1,data/MISCAnim.bif,0x013000F4,35912,29CE59C47C5B01662BF1AB473F2E59450AA3DE42A1E9F7C4929EA4B21AB02408,available,effects/ressources/TREE06/source.bam
effects:bam:TREE07,TREE07,dedicated-effect-bif,0,,0,,BAMC,V1,1,1,data/MISCAnim.bif,0x013000F5,9739,55F2442E930E11A2B65807AD9A47B56AC7AAA74F97ADD328AAE32159A6FBD110,available,effects/ressources/TREE07/source.bam
effects:bam:TREE08,TREE08,dedicated-effect-bif,0,,0,,BAMC,V1,1,1,data/MISCAnim.bif,0x013000F6,21202,D0CA889EA493E013A82214301269CD5ACF6E7B3DC065DDACF16B4942E8C5B2AE,available,effects/ressources/TREE08/source.bam
effects:bam:TREE09,TREE09,dedicated-effect-bif,0,,0,,BAMC,V1,1,1,data/MISCAnim.bif,0x013000F7,12956,D4513E7BBED325AA2138E4151E4761D09B789EEC12B99B7FBEAF859BEB3D1189,available,effects/ressources/TREE09/source.bam
effects:bam:TREE10,TREE10,dedicated-effect-bif,0,,0,,BAMC,V1,1,1,data/MISCAnim.bif,0x013000F8,24780,5AAC8D3C3B8FAF676FCEA8641BD65FA5AA4F83DEA00BE6BA80B2AD5ABD0F22F6,available,effects/ressources/TREE10/source.bam
effects:bam:TRGOOYAA,TRGOOYAA,controller-member,1,effect:vvc:TRGOOYAA,0,,BAMC,V1,70,2,data/SPELAnim.bif,0x01500114,130302,862F80B4725372655B18934EC79C930224B59B881BF56D27A1705F5E5FAD5D4E,available,effects/ressources/TRGOOYAA/source.bam
effects:bam:TRGOOYBB,TRGOOYBB,controller-member,1,effect:vvc:TRGOOYBB,0,,BAMC,V1,70,2,data/SPELAnim.bif,0x01500115,81399,D386DCC8ECB5BC0ADEC7CA77FF8F4FD9CE990AAF06DF5474117280480DBD5D74,available,effects/ressources/TRGOOYBB/source.bam
effects:bam:TRSPEART,TRSPEART,controller-member,1,effect:vvc:TRSPEART,0,,BAMC,V1,96,1,data/SPELAnim.bif,0x01500116,2644,3D0DB3BDB98775BDAE78025FA65748E2944CD232E81C195F8011918A51C9ED97,available,effects/ressources/TRSPEART/source.bam
effects:bam:TRVENTAA,TRVENTAA,controller-member,1,effect:vvc:TRVENTAA,0,,BAMC,V1,90,3,data/SPELAnim.bif,0x01500117,5950,8F9C2A1FBB598D49AEF105E16CBEEF10678DABDEF0EDBA270E40E5AC7302568D,available,effects/ressources/TRVENTAA/source.bam
effects:bam:TRVENTBB,TRVENTBB,controller-member,1,effect:vvc:TRVENTBB,0,,BAMC,V1,30,3,data/SPELAnim.bif,0x01500118,14889,4456F0E7707D1EAD4E8C64831ECD9F154E3F985B1672C0DEBA762F18BD3DC1EF,available,effects/ressources/TRVENTBB/source.bam
effects:bam:WBRAZR1,WBRAZR1,dedicated-effect-bif,0,,0,,BAMC,V1,10,5,data/MISCAnim.bif,0x013000F9,6462,B4E86A8F57E6A2001637EB5C8791273445C2CFD36F3FC13C39A28379D0BEB71C,available,effects/ressources/WBRAZR1/source.bam
effects:bam:WBRAZR2,WBRAZR2,dedicated-effect-bif,0,,0,,BAMC,V1,10,5,data/MISCAnim.bif,0x013000FA,6005,6009466F72B3F40DBDD6901D04BF7CA588A20ADFD8B558398A44BE66358B3954,available,effects/ressources/WBRAZR2/source.bam
effects:bam:WBRAZR3,WBRAZR3,dedicated-effect-bif,0,,0,,BAMC,V1,10,5,data/MISCAnim.bif,0x013000FB,6350,415832AB30B32241987325E3797107539194FC22FE4EDD6D898067E21B02733B,available,effects/ressources/WBRAZR3/source.bam
effects:bam:WBRAZR4,WBRAZR4,dedicated-effect-bif,0,,0,,BAMC,V1,10,5,data/MISCAnim.bif,0x013000FC,6187,66E027F35D3C014C8C11396F6578EB965D6A6B44C1762AFBAD0884979BB0F1D7,available,effects/ressources/WBRAZR4/source.bam
effects:bam:WEBBOMB,WEBBOMB,dedicated-effect-bif,0,,0,,BAMC,V1,15,1,data/SPELAnim.bif,0x01500119,27601,028720FE232E27C3992BE00E196787BB11578C0254B7071256B7F26E531C7788,available,effects/ressources/WEBBOMB/source.bam
effects:bam:WEBC,WEBC,dedicated-effect-bif,0,,0,,BAMC,V1,32,3,data/SPELAnim.bif,0x0150011A,26102,B6AE8F3155D2C1005C62FD2D658C2766223141CE3DCF250C39FDE5DAF5825B3E,available,effects/ressources/WEBC/source.bam
effects:bam:WEBENTD,WEBENTD,dedicated-effect-bif,0,,0,,BAMC,V1,6,3,data/SPELAnim.bif,0x0150011B,2491,28EBF51FC9B0E0D53A1A18479051D61D33308B394ACAF0ECF0A7EE87E34B4303,available,effects/ressources/WEBENTD/source.bam
effects:bam:WEBENTH,WEBENTH,dedicated-effect-bif,0,,0,,BAMC,V1,6,1,data/SPELAnim.bif,0x0150011C,2798,61807B9D78DD217C448C0AFF86CD7A33C3232D6ECBFE1BAAFE344F1531970E50,available,effects/ressources/WEBENTH/source.bam
effects:bam:WHIRL01,WHIRL01,dedicated-effect-bif,0,,0,,BAMC,V1,12,1,data/MISCAnim.bif,0x013000FD,174499,DC8F61B476BF020FAAA683AA5F775D9B20DA14C10C4AC48A505C3A2077C4D46C,available,effects/ressources/WHIRL01/source.bam
effects:bam:WHIRLY,WHIRLY,dedicated-effect-bif,0,,0,,BAMC,V1,24,1,data/Spells.bif,0x01400421,83776,F731CDA15D58D8437312688BBDB7EF0B10838519085CC01EA7CFF17115983030,available,effects/ressources/WHIRLY/source.bam
effects:bam:WTRBODY2,WTRBODY2,dedicated-effect-bif,0,,0,,BAMC,V1,10,5,data/MISCAnim.bif,0x013000FF,5636,DAE5F7E52D5FC97721EBBE57FEEBC53A761DF81CF7343CA3610899D55F11C6A6,available,effects/ressources/WTRBODY2/source.bam
effects:bam:WTRDROP1,WTRDROP1,dedicated-effect-bif,0,,0,,BAMC,V1,7,1,data/MISCAnim.bif,0x01300100,10160,D311DF1F02BD29075654334D48D653E7B6E90D44E8A7FA1AECFF6FDBC6A1AE8C,available,effects/ressources/WTRDROP1/source.bam
