animation_id,animation_id_decimal,ids_symbol,ids_present,ini_present,symbol_class,symbol_gender,symbol_race,symbol_variant,animation_family,animation_type,engine_section,ini_resref,ini_source_bif,ini_sha256,split_bams,false_color,can_lie_down,detected_by_infravision,equip_helmet,resref,resref_paperdoll,resref_armor_base,resref_armor_specific,armor_max_code,height_code,height_code_helmet,height_code_shield,resref_weapon1,resref_weapon2,ini_sections_json,runtime_profile,runtime_supported,family_count,pipeline_ready_family_count,override_collision,blocker
0x1201,4609,DRAGON_BLACK,yes,yes,DRAGON_BLACK,,,,0x1000,1000,multi_new,1201.INI,data/Patch2.bif,C8165961C2E54410BDC3DA1802DC83FB2DFB6981C9CAEB9C5C8C18AAA8088207,1,0,1,1,,MDR2,,,,,,,,,,"{""general"":{""animation_type"":""1000"",""cast_frame"":""9"",""color_blood"":""47"",""color_chunks"":""255"",""ellipse"":""93"",""move_scale"":""14"",""personal_space"":""13"",""sound_freq"":""8""},""multi_new"":{""can_lie_down"":""1"",""detected_by_infravision"":""1"",""false_color"":""0"",""path_smooth"":""1"",""quadrants"":""9"",""resref"":""MDR2"",""split_bams"":""1""},""sounds"":{""attack"":""black01a,blank"",""attack_backslash"":""black04a,blank"",""attack_backslash_frame"":""2,0"",""attack_frame"":""2,0"",""attack_jab"":""black05,blank"",""attack_jab_frame"":""2,0"",""attack_slash"":""black03a,blank"",""attack_slash_frame"":""2,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""black01a,black02a"",""battle_cry_frame"":""0,0"",""cast"":""black02a"",""cast_frame"":""0"",""conjure"":""black03a"",""conjure_frame"":""0"",""damage"":""black06"",""damage_frame"":""0"",""die"":""black07"",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_03b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""black01a"",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0x1202,4610,DRAGON_SILVER,yes,yes,DRAGON_SILVER,,,,0x1000,1000,multi_new,1202.INI,data/Patch2.bif,3F5B0844871B86E71D010E64DE579FA28D5E314351F5B08F5826D2424BF0FA58,1,0,1,1,,MDR3,,,,,,,,,,"{""general"":{""animation_type"":""1000"",""cast_frame"":""9"",""color_blood"":""47"",""color_chunks"":""255"",""ellipse"":""72"",""move_scale"":""14"",""personal_space"":""13"",""sound_freq"":""8""},""multi_new"":{""can_lie_down"":""1"",""detected_by_infravision"":""1"",""false_color"":""0"",""path_smooth"":""1"",""quadrants"":""9"",""resref"":""MDR3"",""split_bams"":""1""},""sounds"":{""attack"":""silv01,blank"",""attack_backslash"":""silv04,blank"",""attack_backslash_frame"":""2,0"",""attack_frame"":""2,0"",""attack_jab"":""silv05,blank"",""attack_jab_frame"":""2,0"",""attack_slash"":""silv03,blank"",""attack_slash_frame"":""2,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""silv01,silv02"",""battle_cry_frame"":""0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""silv06"",""damage_frame"":""0"",""die"":""silv07"",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_03b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""silv01"",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0x1203,4611,DRAGON_GREEN,yes,yes,DRAGON_GREEN,,,,0x1000,1000,multi_new,1203.INI,data/Patch2.bif,8B01F8C614F408D0E234E8DF15AB3E07B8C0233BECA4CA3711499AC743F893A8,1,0,1,1,,MDR1,,,,,,,,,,"{""general"":{""animation_type"":""1000"",""cast_frame"":""9"",""color_blood"":""47"",""color_chunks"":""255"",""ellipse"":""72"",""move_scale"":""14"",""new_palette"":""MDR1_GR"",""personal_space"":""13"",""sound_freq"":""8""},""multi_new"":{""can_lie_down"":""1"",""detected_by_infravision"":""1"",""false_color"":""0"",""path_smooth"":""1"",""quadrants"":""9"",""resref"":""MDR1"",""split_bams"":""1""},""sounds"":{""attack"":""black01a,blank"",""attack_backslash"":""black04a,blank"",""attack_backslash_frame"":""2,0"",""attack_frame"":""2,0"",""attack_jab"":""black05,blank"",""attack_jab_frame"":""2,0"",""attack_slash"":""black03a,blank"",""attack_slash_frame"":""2,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""black01a,black02a"",""battle_cry_frame"":""0,0"",""cast"":""black02a"",""cast_frame"":""0"",""conjure"":""black03a"",""conjure_frame"":""0"",""damage"":""black06"",""damage_frame"":""0"",""die"":""black07"",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_03b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""black01a"",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0x1204,4612,DRAGON_AQUA,yes,yes,DRAGON_AQUA,,,,0x1000,1000,multi_new,1204.INI,data/Patch2.bif,690F501157788F77FC7E370BD056E642D826938D8D1C3D050767BBA0D76258E4,1,0,1,1,,MDR1,,,,,,,,,,"{""general"":{""animation_type"":""1000"",""cast_frame"":""9"",""color_blood"":""47"",""color_chunks"":""255"",""ellipse"":""72"",""move_scale"":""14"",""new_palette"":""MDR1_AQ"",""personal_space"":""13"",""sound_freq"":""8""},""multi_new"":{""can_lie_down"":""1"",""detected_by_infravision"":""1"",""false_color"":""0"",""path_smooth"":""1"",""quadrants"":""9"",""resref"":""MDR1"",""split_bams"":""1""},""sounds"":{""attack"":""red01,blank"",""attack_backslash"":""red04,blank"",""attack_backslash_frame"":""2,0"",""attack_frame"":""2,0"",""attack_jab"":""red05,blank"",""attack_jab_frame"":""2,0"",""attack_slash"":""red03,blank"",""attack_slash_frame"":""2,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""red01,red02"",""battle_cry_frame"":""0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""red06"",""damage_frame"":""0"",""die"":""red07"",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_03b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""red01"",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0x1205,4613,DRAGON_BLUE,yes,yes,DRAGON_BLUE,,,,0x1000,1000,multi_new,1205.INI,data/Patch2.bif,6FDAFFF1CE71FA7234E47AB60DB8F9865323F3D52D46F452B9120C7B5BDDEAED,1,0,1,1,,MDR1,,,,,,,,,,"{""general"":{""animation_type"":""1000"",""cast_frame"":""9"",""color_blood"":""47"",""color_chunks"":""255"",""ellipse"":""72"",""move_scale"":""14"",""new_palette"":""MDR1_BL"",""personal_space"":""13"",""sound_freq"":""8""},""multi_new"":{""can_lie_down"":""1"",""detected_by_infravision"":""1"",""false_color"":""0"",""path_smooth"":""1"",""quadrants"":""9"",""resref"":""MDR1"",""split_bams"":""1""},""sounds"":{""attack"":""red01,blank"",""attack_backslash"":""red04,blank"",""attack_backslash_frame"":""2,0"",""attack_frame"":""2,0"",""attack_jab"":""red05,blank"",""attack_jab_frame"":""2,0"",""attack_slash"":""red03,blank"",""attack_slash_frame"":""2,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""red01,red02"",""battle_cry_frame"":""0,0"",""cast"":""red03"",""cast_frame"":""0"",""conjure"":""red01"",""conjure_frame"":""0"",""damage"":""red06"",""damage_frame"":""0"",""die"":""red07"",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_03b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""red01"",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0x1206,4614,DRAGON_BROWN,yes,yes,DRAGON_BROWN,,,,0x1000,1000,multi_new,1206.INI,data/Patch2.bif,21819C3F52EEB95228417B95160A5F40CB5C737CAC14495E4FBD7674B0678B8F,1,0,1,1,,MDR1,,,,,,,,,,"{""general"":{""animation_type"":""1000"",""cast_frame"":""9"",""color_blood"":""47"",""color_chunks"":""255"",""ellipse"":""72"",""move_scale"":""14"",""new_palette"":""MDR1_BR"",""personal_space"":""13"",""sound_freq"":""8""},""multi_new"":{""can_lie_down"":""1"",""detected_by_infravision"":""1"",""false_color"":""0"",""path_smooth"":""1"",""quadrants"":""9"",""resref"":""MDR1"",""split_bams"":""1""},""sounds"":{""attack"":""silv01,blank"",""attack_backslash"":""silv04,blank"",""attack_backslash_frame"":""2,0"",""attack_frame"":""2,0"",""attack_jab"":""silv05,blank"",""attack_jab_frame"":""2,0"",""attack_slash"":""silv03,blank"",""attack_slash_frame"":""2,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""silv01,silv02"",""battle_cry_frame"":""0,0"",""cast"":""silv01"",""cast_frame"":""0"",""conjure"":""silv03"",""conjure_frame"":""0"",""damage"":""silv06"",""damage_frame"":""0"",""die"":""silv07"",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_03b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""silv01"",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0x1207,4615,DRAGON_MULTICOLOR,yes,yes,DRAGON_MULTICOLOR,,,,0x1000,1000,multi_new,1207.INI,data/Patch2.bif,427535ECE922E93AC6F41D4DA9BA06EAF700C9DC02A303CE7CFD9D61F61E8564,1,0,1,1,,MDR1,,,,,,,,,,"{""general"":{""animation_type"":""1000"",""cast_frame"":""9"",""color_blood"":""47"",""color_chunks"":""255"",""ellipse"":""72"",""move_scale"":""14"",""new_palette"":""MDR1_MC"",""personal_space"":""13"",""sound_freq"":""8""},""multi_new"":{""can_lie_down"":""1"",""detected_by_infravision"":""1"",""false_color"":""0"",""path_smooth"":""1"",""quadrants"":""9"",""resref"":""MDR1"",""split_bams"":""1""},""sounds"":{""attack"":""red01,blank"",""attack_backslash"":""red04,blank"",""attack_backslash_frame"":""2,0"",""attack_frame"":""2,0"",""attack_jab"":""red05,blank"",""attack_jab_frame"":""2,0"",""attack_slash"":""red03,blank"",""attack_slash_frame"":""2,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""red01,red02"",""battle_cry_frame"":""0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""red06"",""damage_frame"":""0"",""die"":""red07"",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_03b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""red01"",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0x1208,4616,DRAGON_PURPLE,yes,yes,DRAGON_PURPLE,,,,0x1000,1000,multi_new,1208.INI,data/Patch2.bif,6CAFC963786CE9CC7F5E521B0FA5FA2217B06DB055B2AD449C6AD376B387B537,1,0,1,1,,MDR1,,,,,,,,,,"{""general"":{""animation_type"":""1000"",""cast_frame"":""9"",""color_blood"":""47"",""color_chunks"":""255"",""ellipse"":""72"",""move_scale"":""14"",""new_palette"":""MDR1_PU"",""personal_space"":""13"",""sound_freq"":""8""},""multi_new"":{""can_lie_down"":""1"",""detected_by_infravision"":""1"",""false_color"":""0"",""path_smooth"":""1"",""quadrants"":""9"",""resref"":""MDR1"",""split_bams"":""1""},""sounds"":{""attack"":""red01,blank"",""attack_backslash"":""red04,blank"",""attack_backslash_frame"":""2,0"",""attack_frame"":""2,0"",""attack_jab"":""red05,blank"",""attack_jab_frame"":""2,0"",""attack_slash"":""red03,blank"",""attack_slash_frame"":""2,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""red01,red02"",""battle_cry_frame"":""0,0"",""cast"":""red03"",""cast_frame"":""0"",""conjure"":""red01"",""conjure_frame"":""0"",""damage"":""red06"",""damage_frame"":""0"",""die"":""red07"",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_03b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""red01"",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0x1300,4864,DEMOGORGON,yes,yes,DEMOGORGON,,,,0x1000,1000,multi_new,1300.INI,data/Patch2.bif,781DF8CAE44ED5F8CAD2372EE4469D37A4989079955F81F0699C1E83D0662291,1,0,1,1,,MDEM,,,,,,,,,,"{""general"":{""animation_type"":""1000"",""cast_frame"":""9"",""color_blood"":""47"",""color_chunks"":""255"",""ellipse"":""32"",""move_scale"":""10"",""personal_space"":""5"",""sound_freq"":""8""},""multi_new"":{""can_lie_down"":""1"",""detected_by_infravision"":""1"",""false_color"":""0"",""path_smooth"":""1"",""quadrants"":""4"",""resref"":""MDEM"",""split_bams"":""1""},""sounds"":{""attack"":""demo01,demo01a,demo01b"",""attack_backslash"":""demo04,blank"",""attack_backslash_frame"":""2,0"",""attack_frame"":""2,0,0"",""attack_jab"":""demo05,blank"",""attack_jab_frame"":""2,0"",""attack_slash"":""demo03,blank"",""attack_slash_frame"":""2,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""demo01,demo02"",""battle_cry_frame"":""0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""demo06"",""damage_frame"":""0"",""die"":""demo07"",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_03b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""demo01"",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0x2000,8192,SIRINE,yes,yes,SIRINE,,,,0x2000,2000,monster_layered,2000.INI,data/Patch2.bif,AE6450694E1317085643E3B551C5733671A915E28EAECC8DF95A33D780FF95DF,,1,,1,,MSIR,,,,,,,,,BW,"{""general"":{""animation_type"":""2000"",""cast_frame"":""4"",""color_blood"":""47"",""color_chunks"":""0"",""ellipse"":""16"",""move_scale"":""6"",""personal_space"":""3"",""sound_freq"":""5""},""monster_layered"":{""caster"":""1"",""detected_by_infravision"":""1"",""false_color"":""1"",""resref"":""MSIR"",""resref_weapon1"":"""",""resref_weapon2"":""BW""},""sounds"":{""attack"":""sirin03,blank,blank"",""attack_backslash"":""sirin06,blank,blank"",""attack_backslash_frame"":""2,0,0"",""attack_frame"":""2,0,0"",""attack_jab"":"""",""attack_jab_frame"":""0"",""attack_slash"":""sirin05,blank,blank"",""attack_slash_frame"":""2,0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""sirin03,sirin04"",""battle_cry_frame"":""0,0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""sirin08"",""damage_frame"":""0"",""die"":""sirin09"",""die_frame"":""0,0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_02b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""sirin03"",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0x2100,8448,VOLO,yes,yes,VOLO,,,,0x2000,2000,monster_layered,2100.INI,data/Patch2.bif,CA99D7A92E7D8AED567886FFFC6435C827839F3EEAD68634233DB5D2A41D1005,,0,,1,,UVOL,,,,,,,,MS,,"{""general"":{""animation_type"":""2000"",""cast_frame"":""4"",""color_blood"":""47"",""color_chunks"":""0"",""ellipse"":""16"",""move_scale"":""6"",""personal_space"":""3"",""sound_freq"":""5""},""monster_layered"":{""caster"":""1"",""detected_by_infravision"":""1"",""false_color"":""0"",""resref"":""UVOL"",""resref_weapon1"":""MS"",""resref_weapon2"":""""},""sounds"":{""attack"":"""",""attack_backslash"":"""",""attack_backslash_frame"":""0"",""attack_frame"":""0"",""attack_jab"":"""",""attack_jab_frame"":""0"",""attack_slash"":"""",""attack_slash_frame"":""0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":"""",""battle_cry_frame"":""0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":"""",""damage_frame"":""0"",""die"":"""",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_02b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":"""",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0x2200,8704,OGRE_MAGE,yes,yes,OGRE_MAGE,,,,0x2000,2000,monster_layered,2200.INI,data/Patch2.bif,E192DA02E4D4BACFB86AAEFA41BAD74EF90E47DD526F931B55BC1DA8F87D66F3,,1,,1,,MOGM,,,,,,,,S1,,"{""general"":{""animation_type"":""2000"",""cast_frame"":""4"",""color_blood"":""47"",""color_chunks"":""0"",""ellipse"":""16"",""move_scale"":""6"",""personal_space"":""3"",""sound_freq"":""7""},""monster_layered"":{""caster"":""1"",""detected_by_infravision"":""1"",""dual_attack"":""1"",""false_color"":""1"",""resref"":""MOGM"",""resref_weapon1"":""S1"",""resref_weapon2"":""""},""sounds"":{""attack"":""ogrem03,blank,blank"",""attack_backslash"":""ogrem04,blank,blank"",""attack_backslash_frame"":""0,0,0"",""attack_frame"":""0,0,0"",""attack_jab"":""ogrem04,blank,blank"",""attack_jab_frame"":""0,0,0"",""attack_slash"":""ogrem03,blank,blank"",""attack_slash_frame"":""0,0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""ogrem03,ogrem04"",""battle_cry_frame"":""0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""ogrem08"",""damage_frame"":""0"",""die"":""ogrem09"",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_03b"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""ogrem03"",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0x2300,8960,DEATH_KNIGHT,yes,yes,DEATH_KNIGHT,,,,0x2000,2000,monster_layered,2300.INI,data/Patch2.bif,6586956199AA8DFCA14A9664F0A2232090A78A9A56B665270F9C3AC065F71A21,,0,,0,,MDKN,,,,,,,,,,"{""general"":{""animation_type"":""2000"",""cast_frame"":""4"",""color_blood"":""64"",""color_chunks"":""255"",""ellipse"":""16"",""move_scale"":""7"",""personal_space"":""3"",""sound_freq"":""7""},""monster_layered"":{""caster"":""1"",""detected_by_infravision"":""0"",""dual_attack"":""1"",""false_color"":""0"",""resref"":""MDKN""},""sounds"":{""attack"":""tanar01a,blank,blank"",""attack_backslash"":""tanar03,blank,blank"",""attack_backslash_frame"":""2,0,0"",""attack_frame"":""2,0,0"",""attack_jab"":""tanar04"",""attack_jab_frame"":""0"",""attack_slash"":""tanar03,blank,blank"",""attack_slash_frame"":""2,0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":"""",""battle_cry_frame"":""0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""shael_05"",""damage_frame"":""0"",""die"":""shael_06"",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_03b"",""fall_frame"":""0"",""head_turn"":""shael_04,blank,blank,blank"",""head_turn_frame"":""0,0,0,0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""shael_04"",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0x3000,12288,ANKHEG,yes,yes,ANKHEG,,,,0x3000,3000,monster_ankheg,3000.INI,data/Patch2.bif,FD201B29E6D69E9027C7728F6D37E56FFB319D45665D46754DADC0257803A83B,,0,,0,,MAKH,,,,,,,,,,"{""general"":{""animation_type"":""3000"",""cast_frame"":""4"",""color_blood"":""51"",""color_chunks"":""0"",""ellipse"":""24"",""move_scale"":""6"",""personal_space"":""5"",""sound_freq"":""5""},""monster_ankheg"":{""detected_by_infravision"":""0"",""false_color"":""0"",""resref"":""MAKH""},""sounds"":{""attack"":""ankhg05,blank,blank"",""attack_backslash"":""ankhg06,blank,blank"",""attack_backslash_frame"":""0,0,0"",""attack_frame"":""0,0,0"",""attack_jab"":""ankhg06,blank,blank"",""attack_jab_frame"":""0,0,0"",""attack_slash"":""ankhg05,blank,blank"",""attack_slash_frame"":""0,0,0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":""ankhg03,ankhg04"",""battle_cry_frame"":""0,0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":""ankhg08,ankhg12"",""damage_frame"":""0,0"",""die"":""ankhg09,ankhg11"",""die_frame"":""0,0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""fal_03b"",""fall_frame"":""0"",""head_turn"":""ankhg10,blank,blank,blank"",""head_turn_frame"":""0,0,0,0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":""ankhg01, ankhg02"",""selection_frame"":""0,0"",""shoot"":""ankhg06,blank,blank"",""shoot_frame"":""0,0,0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""}}",,no,1,0,no,runtime-profile-unsupported
0x4000,16384,STATIC_NOBLE_MAN_CHAIR,yes,yes,STATIC_NOBLE_MAN_CHAIR,,,,0x4000,4000,town_static,4000.INI,data/Patch2.bif,EDBCD489A8FF7B9987B395F18412D4A3C09F9EEC24E2B80CCCCEFAF4A314BE90,,1,0,,,SNOMC,,,,,,,,,,"{""general"":{""animation_type"":""4000"",""cast_frame"":""4"",""color_blood"":""47"",""color_chunks"":""255"",""ellipse"":""16"",""move_scale"":""0"",""personal_space"":""3"",""sound_freq"":""-1""},""sounds"":{""attack"":"""",""attack_backslash"":"""",""attack_backslash_frame"":""0"",""attack_frame"":""0"",""attack_jab"":"""",""attack_jab_frame"":""0"",""attack_slash"":"""",""attack_slash_frame"":""0"",""awake"":"""",""awake_frame"":""0"",""battle_cry"":"""",""battle_cry_frame"":""0"",""cast"":"""",""cast_frame"":""0"",""conjure"":"""",""conjure_frame"":""0"",""damage"":"""",""damage_frame"":""0"",""die"":"""",""die_frame"":""0"",""emerge"":"""",""emerge_frame"":""0"",""fall"":""blank"",""fall_frame"":""0"",""head_turn"":"""",""head_turn_frame"":""0"",""hide"":"""",""hide_frame"":""0"",""ready"":"""",""ready_frame"":""0"",""selection"":"""",""selection_frame"":""0"",""shoot"":"""",""shoot_frame"":""0"",""sleep"":"""",""sleep_frame"":""0"",""twitch"":"""",""twitch_frame"":""0"",""walk"":"""",""walk_frame"":""0""},""town_static"":{""can_lie_down"":""0"",""false_color"":""1"",""resref"":""SNOMC""}}",,no,1,0,no,runtime-profile-unsupported
