asset_key,resref,family,usage_count,owner_count
icon:OHBIRNG2,OHBIRNG2,item-inventory,1,1
icon:OHBISHL1,OHBISHL1,item-inventory,1,1
icon:OHBOLT50,OHBOLT50,item-inventory,1,1
icon:OHBPTN03,OHBPTN03,item-description,1,1
icon:OHBPTN05,OHBPTN05,item-description,1,1
icon:OHBPTN06,OHBPTN06,item-description,1,1
icon:OHBPTN07,OHBPTN07,item-description,1,1
icon:OHBPTN10,OHBPTN10,item-description,1,1
icon:OHBREW06,OHBREW06,item-inventory,1,1
icon:OHCHAN50,OHCHAN50,item-inventory,1,1
icon:OHDAPPLE,OHDAPPLE,item-description,1,1
icon:OHDART50,OHDART50,item-inventory,1,1
icon:OHDART51,OHDART51,item-inventory,1,1
icon:OHDCACOR,OHDCACOR,item-description,2,2
icon:OHDCCRYS,OHDCCRYS,item-description,1,1
icon:OHDCS2HA,OHDCS2HA,item-description,1,1
icon:OHDCS2HB,OHDCS2HB,item-description,1,1
icon:OHDCS2HC,OHDCS2HC,item-description,1,1
icon:OHDCS2HD,OHDCS2HD,item-description,1,1
icon:OHDCSMS1,OHDCSMS1,item-description,1,1
icon:OHDCSMS2,OHDCSMS2,item-description,1,1
icon:OHDCSMS3,OHDCSMS3,item-description,1,1
icon:OHDHSWDI,OHDHSWDI,item-inventory,1,1
icon:OHDIACOR,OHDIACOR,item-inventory,2,2
icon:OHDIAPPL,OHDIAPPL,item-inventory,1,1
icon:OHDICRYS,OHDICRYS,item-inventory,1,1
icon:OHDIINK,OHDIINK,item-inventory,1,1
icon:OHDIMASK,OHDIMASK,item-inventory,1,1
icon:OHDINK,OHDINK,item-description,1,1
icon:OHDISIG,OHDISIG,item-inventory,1,1
icon:OHDISMS1,OHDISMS1,item-inventory,1,1
icon:OHDISMS2,OHDISMS2,item-inventory,1,1
icon:OHDISMS3,OHDISMS3,item-inventory,1,1
icon:OHDISW2H,OHDISW2H,item-inventory,4,4
icon:OHDMASK,OHDMASK,item-description,1,1
icon:OHDSIGIL,OHDSIGIL,item-description,1,1
icon:OHHBAG,OHHBAG,item-description,1,1
icon:OHHCASK,OHHCASK,item-description,2,2
icon:OHHCCASQ,OHHCCASQ,item-description,1,1
icon:OHHCCLAW,OHHCCLAW,item-description,1,1
icon:OHHCCLK,OHHCCLK,item-description,1,1
icon:OHHCSHRO,OHHCSHRO,item-description,1,1
icon:OHHDRAIC,OHHDRAIC,spellbook,5,5
icon:OHHEXAM0,OHHEXAM0,item-description,2,2
icon:OHHEXAM2,OHHEXAM2,item-description,5,5
icon:OHHIBAG,OHHIBAG,item-inventory,1,1
icon:OHHICASK,OHHICASK,item-inventory,2,2
icon:OHHICASQ,OHHICASQ,item-inventory,1,1
icon:OHHICLAW,OHHICLAW,item-inventory,1,1
icon:OHHICLK,OHHICLK,item-inventory,1,1
icon:OHHIOIL,OHHIOIL,item-inventory,1,1
icon:OHHIPRSN,OHHIPRSN,item-inventory,1,1
icon:OHHISHRO,OHHISHRO,item-inventory,1,1
icon:OHHISILK,OHHISILK,item-inventory,1,1
icon:OHHISTAT,OHHISTAT,item-inventory,2,2
icon:OHHOIL,OHHOIL,item-description,1,1
icon:OHHPRISN,OHHPRISN,item-description,1,1
icon:OHHROD,OHHROD,item-inventory,2,2
icon:OHHSILK,OHHSILK,item-description,1,1
icon:OHHSTATU,OHHSTATU,item-description,2,2
icon:OHHSUMMC,OHHSUMMC,spellbook,1,1
icon:OHHXIAM0,OHHXIAM0,item-inventory,2,2
icon:OHHXIAM2,OHHXIAM2,item-inventory,5,5
icon:OHLEAT50,OHLEAT50,item-inventory,1,1
icon:OHLEAT51,OHLEAT51,item-inventory,1,1
icon:OHLEAT52,OHLEAT52,item-inventory,1,1
icon:OHLEAT53,OHLEAT53,item-inventory,1,1
icon:OHNCAM02,OHNCAM02,item-description,1,1
icon:OHNCAML1,OHNCAML1,item-description,1,1
icon:OHNCBELL,OHNCBELL,item-description,1,1
icon:OHNCCAT,OHNCCAT,item-description,2,2
icon:OHNCHAMM,OHNCHAMM,item-description,1,1
icon:OHNCHLM1,OHNCHLM1,item-description,1,1
icon:OHNCNOTE,OHNCNOTE,item-description,2,2
icon:OHNCROB1,OHNCROB1,item-description,1,1
icon:OHNCROB2,OHNCROB2,item-description,1,1
icon:OHNCSH1,OHNCSH1,item-description,1,1
icon:OHNCSL1,OHNCSL1,item-description,1,1
icon:OHNCTN1,OHNCTN1,item-description,1,1
icon:OHNCWND1,OHNCWND1,item-description,1,1
icon:OHNFOOD,OHNFOOD,item-description,1,1
icon:OHNIAM02,OHNIAM02,item-inventory,1,1
icon:OHNIAML1,OHNIAML1,item-inventory,1,1
icon:OHNIBELL,OHNIBELL,item-inventory,1,1
icon:OHNICAT,OHNICAT,item-inventory,2,2
icon:OHNIFOOD,OHNIFOOD,item-inventory,1,1
icon:OHNIHAMM,OHNIHAMM,item-inventory,1,1
icon:OHNIHLM1,OHNIHLM1,item-inventory,1,1
icon:OHNIKEY1,OHNIKEY1,item-description,1,1
icon:OHNIKEY1,OHNIKEY1,item-inventory,1,1
icon:OHNIMBRD,OHNIMBRD,item-inventory,1,1
icon:OHNINOTE,OHNINOTE,item-inventory,2,2
icon:OHNIPOT1,OHNIPOT1,item-inventory,1,1
icon:OHNIROB1,OHNIROB1,item-inventory,1,1
icon:OHNIROB2,OHNIROB2,item-inventory,1,1
icon:OHNIROB3,OHNIROB3,item-inventory,1,1
icon:OHNISH1,OHNISH1,item-inventory,1,1
icon:OHNISL1,OHNISL1,item-inventory,1,1
icon:OHNITNK,OHNITNK,item-inventory,1,1
icon:OHNITUN1,OHNITUN1,item-inventory,1,1
icon:OHNIWND1,OHNIWND1,item-inventory,1,1
icon:OHNMBIRD,OHNMBIRD,item-description,1,1
icon:OHNPOTN1,OHNPOTN1,item-description,1,1
icon:OHNTANK,OHNTANK,item-description,1,1
icon:OHPLAT50,OHPLAT50,item-inventory,1,1
icon:OHRCAML,OHRCAML,item-description,1,1
icon:OHRCAX01,OHRCAX01,item-description,1,1
icon:OHRCAX1,OHRCAX1,item-description,1,1
icon:OHRCBLT1,OHRCBLT1,item-description,1,1
icon:OHRCBLT2,OHRCBLT2,item-description,1,1
icon:OHRCBOT1,OHRCBOT1,item-description,1,1
icon:OHRCBRC1,OHRCBRC1,item-description,1,1
icon:OHRCCLK1,OHRCCLK1,item-description,1,1
icon:OHRCCLK2,OHRCCLK2,item-description,1,1
icon:OHRCCLK3,OHRCCLK3,item-description,1,1
icon:OHRCCLK4,OHRCCLK4,item-description,1,1
icon:OHRCEYE,OHRCEYE,item-description,1,1
icon:OHRCGM01,OHRCGM01,item-description,1,1
icon:OHRCRNG1,OHRCRNG1,item-description,1,1
icon:OHRCSLG1,OHRCSLG1,item-description,1,1
icon:OHRCSWH1,OHRCSWH1,item-description,1,1
icon:OHRCWHEL,OHRCWHEL,item-description,1,1
icon:OHRGAX01,OHRGAX01,item-ground,1,1
icon:OHRGGM01,OHRGGM01,item-ground,1,1
icon:OHRIAML,OHRIAML,item-inventory,1,1
icon:OHRIAX01,OHRIAX01,item-inventory,1,1
icon:OHRIAX1,OHRIAX1,item-inventory,1,1
icon:OHRIBLT1,OHRIBLT1,item-inventory,1,1
icon:OHRIBLT2,OHRIBLT2,item-inventory,1,1
icon:OHRIBOT1,OHRIBOT1,item-inventory,1,1
icon:OHRIBRC1,OHRIBRC1,item-inventory,1,1
icon:OHRICLK1,OHRICLK1,item-inventory,1,1
icon:OHRICLK2,OHRICLK2,item-inventory,1,1
icon:OHRICLK3,OHRICLK3,item-inventory,1,1
icon:OHRICLK4,OHRICLK4,item-inventory,1,1
icon:OHRIEYE,OHRIEYE,item-inventory,1,1
icon:OHRIGM01,OHRIGM01,item-inventory,1,1
icon:OHRIRNG1,OHRIRNG1,item-inventory,1,1
icon:OHRISLG1,OHRISLG1,item-inventory,1,1
icon:OHRISWH1,OHRISWH1,item-inventory,1,1
icon:OHRIWHEL,OHRIWHEL,item-inventory,1,1
icon:OHRSCRL1,OHRSCRL1,item-inventory,1,1
icon:OHSHLD50,OHSHLD50,item-inventory,1,1
icon:OHSHLD51,OHSHLD51,item-inventory,1,1
icon:OHSW1H51,OHSW1H51,item-inventory,1,1
icon:OHSW1H52,OHSW1H52,item-inventory,1,1
icon:OHSW1H53,OHSW1H53,item-inventory,1,1
icon:OHSW1H54,OHSW1H54,item-inventory,1,1
icon:OHSW1H55,OHSW1H55,item-inventory,1,1
icon:OHSWCREA,OHSWCREA,item-description,2,2
icon:OHSWIREA,OHSWIREA,item-inventory,2,2
icon:OHTEMPC,OHTEMPC,item-description,1,1
icon:OHTEMPI,OHTEMPI,item-inventory,1,1
icon:OHTMPS2C,OHTMPS2C,spellbook,3,3
icon:OHTYR1C,OHTYR1C,spellbook,1,1
icon:OHTYR2C,OHTYR2C,spellbook,1,1
icon:PAMUL26,PAMUL26,item-description,1,1
icon:PAMUL27,PAMUL27,item-description,1,1
icon:PAROW15,PAROW15,item-description,2,2
icon:PAX1H14,PAX1H14,item-description,3,3
icon:PAX1H16,PAX1H16,item-description,1,1
icon:PBAG05,PBAG05,item-description,1,1
icon:PBAG06,PBAG06,item-description,4,4
icon:PBELT11,PBELT11,item-description,1,1
icon:PBELT12,PBELT12,item-description,1,1
icon:PBELT13,PBELT13,item-description,1,1
icon:PBELT14,PBELT14,item-description,1,1
icon:PBLUN26,PBLUN26,item-description,2,2
icon:PBLUN28,PBLUN28,item-description,2,2
icon:PBLUN30,PBLUN30,item-description,3,3
icon:PBLUN30A,PBLUN30A,item-description,1,1
icon:PBLUN30B,PBLUN30B,item-description,1,1
icon:PBOLT09,PBOLT09,item-description,2,2
icon:PBOOT12,PBOOT12,item-description,3,3
icon:PBOTSMIT,PBOTSMIT,item-description,1,1
icon:PBOW20,PBOW20,item-description,4,4
icon:PBOW22,PBOW22,item-description,2,2
icon:PBRAC22,PBRAC22,item-description,2,2
icon:PBRAC24,PBRAC24,item-description,1,1
icon:PBRAC25,PBRAC25,item-description,1,1
icon:PBRAC26,PBRAC26,item-description,1,1
icon:PBRDFLUT,PBRDFLUT,item-description,4,4
icon:PBZPLO01,PBZPLO01,item-description,1,1
icon:PBZPLO02,PBZPLO02,item-description,1,1
icon:PCHAN20,PCHAN20,item-description,1,1
icon:PCLCK32,PCLCK32,item-description,1,1
icon:PCOMPO01,PCOMPO01,item-description,1,1
icon:PCOMPO02,PCOMPO02,item-description,1,1
icon:PCOMPO03,PCOMPO03,item-description,1,1
icon:PCOMPO11,PCOMPO11,item-description,1,1
icon:PCOMPO12,PCOMPO12,item-description,1,1
icon:PCOMPO13,PCOMPO13,item-description,1,1
icon:PCOMPO14,PCOMPO14,item-description,1,1
icon:PCOMPO17,PCOMPO17,item-description,1,1
icon:PDAGG21,PDAGG21,item-description,2,2
icon:PDAGG23,PDAGG23,item-description,1,1
icon:PDART08,PDART08,item-description,2,2
icon:PFIGUR01,PFIGUR01,item-description,2,2
icon:PGLBBLU1,PGLBBLU1,item-description,4,4
icon:PGLBGRE1,PGLBGRE1,item-description,4,4
icon:PGLBPUR1,PGLBPUR1,item-description,4,4
icon:PGLBRED1,PGLBRED1,item-description,4,4
icon:PHAMM10,PHAMM10,item-description,3,3
icon:PHELM23,PHELM23,item-description,5,5
icon:PHELM29,PHELM29,item-description,3,3
icon:PLEAT23,PLEAT23,item-description,1,1
icon:PLYBASSB,PLYBASSB,spellbook,1,1
icon:PLYBEA1B,PLYBEA1B,spellbook,1,1
icon:PLYBEA2B,PLYBEA2B,spellbook,1,1
icon:PLYFLINB,PLYFLINB,spellbook,1,1
icon:PLYJELLB,PLYJELLB,spellbook,1,1
icon:PLYMANB,PLYMANB,spellbook,5,5
icon:PLYOGREB,PLYOGREB,spellbook,1,1
icon:PLYSPIDB,PLYSPIDB,spellbook,4,4
icon:PLYWOLFB,PLYWOLFB,spellbook,1,1
icon:PLYWYVNB,PLYWYVNB,spellbook,1,1
icon:PMISCCB,PMISCCB,item-description,1,1
icon:POO,POO,item-description,1,1
icon:PPLAT20,PPLAT20,item-description,1,1
icon:PPLAT21,PPLAT21,item-description,1,1
icon:PPLOT01B,PPLOT01B,item-description,1,1
icon:PPLOT01C,PPLOT01C,item-description,1,1
icon:PPLOT01D,PPLOT01D,item-description,1,1
icon:PPLOT01E,PPLOT01E,item-description,1,1
icon:PPLOT01F,PPLOT01F,item-description,1,1
icon:PPLOT01H,PPLOT01H,item-description,1,1
icon:PPLOT01J,PPLOT01J,item-description,1,1
icon:PPLOT01K,PPLOT01K,item-description,1,1
icon:PPLOT01L,PPLOT01L,item-description,1,1
icon:PPLOT01P,PPLOT01P,item-description,1,1
icon:PPLOT02A,PPLOT02A,item-description,1,1
icon:PPLOT02B,PPLOT02B,item-description,1,1
icon:PPLOT02C,PPLOT02C,item-description,1,1
icon:PPLOT02D,PPLOT02D,item-description,1,1
icon:PPLOT02E,PPLOT02E,item-description,1,1
icon:PPLOT02H,PPLOT02H,item-description,2,2
icon:PPLOT03A,PPLOT03A,item-description,1,1
icon:PPLOT03B,PPLOT03B,item-description,1,1
icon:PPLOT03C,PPLOT03C,item-description,1,1
icon:PPLOT03D,PPLOT03D,item-description,1,1
icon:PPLOT03E,PPLOT03E,item-description,1,1
icon:PPLOT04A,PPLOT04A,item-description,1,1
icon:PPLOT04B,PPLOT04B,item-description,1,1
icon:PPLOT04C,PPLOT04C,item-description,1,1
icon:PPLOT04D,PPLOT04D,item-description,1,1
icon:PPLOT04F,PPLOT04F,item-description,1,1
icon:PPLOT04G,PPLOT04G,item-description,1,1
icon:PPLOT04H,PPLOT04H,item-description,1,1
icon:PPLOT04I,PPLOT04I,item-description,1,1
icon:PPLOT05A,PPLOT05A,item-description,1,1
icon:PPLOT05B,PPLOT05B,item-description,1,1
icon:PPLOT05C,PPLOT05C,item-description,1,1
icon:PPOTN55,PPOTN55,item-description,2,2
icon:PQUIVR01,PQUIVR01,item-description,4,4
icon:PQUIVR03,PQUIVR03,item-description,2,2
icon:PRING43,PRING43,item-description,1,1
icon:PRING44,PRING44,item-description,1,1
icon:PRING45,PRING45,item-description,1,1
icon:PRODS06,PRODS06,item-description,3,3
icon:PSECRT01,PSECRT01,item-description,1,1
icon:PSECRT02,PSECRT02,item-description,1,1
icon:PSECRT04,PSECRT04,item-description,1,1
icon:PSECRT05,PSECRT05,item-description,1,1
icon:PSLNG08,PSLNG08,item-description,2,2
icon:PSPER11,PSPER11,item-description,3,3
icon:PSTAF21,PSTAF21,item-description,3,3
icon:PSTAF23,PSTAF23,item-description,1,1
icon:PSW1H58,PSW1H58,item-description,2,2
icon:PSW1H60,PSW1H60,item-description,2,2
icon:PSW1H62,PSW1H62,item-description,4,4
icon:PSW1H64,PSW1H64,item-description,4,4
icon:PSW1H66,PSW1H66,item-description,1,1
icon:PSW1H67,PSW1H67,item-description,1,1
icon:PSW1H68,PSW1H68,item-description,2,2
icon:PSW1H70,PSW1H70,item-description,2,2
icon:PSW2H17,PSW2H17,item-description,2,2
icon:PTOME01,PTOME01,item-description,4,4
icon:PTOME02A,PTOME02A,item-description,3,3
icon:PWAND18,PWAND18,item-description,1,1
icon:PWAND19,PWAND19,item-description,1,1
icon:PXBOW15,PXBOW15,item-description,2,2
icon:SETSNARE,SETSNARE,spellbook,1,1
icon:SPCL121B,SPCL121B,spellbook,1,1
icon:SPCL152B,SPCL152B,spellbook,1,1
icon:SPCL222C,SPCL222C,spellbook,1,1
icon:SPCL236C,SPCL236C,spellbook,1,1
icon:SPCL237B,SPCL237B,spellbook,1,1
icon:SPCL238C,SPCL238C,spellbook,1,1
icon:SPCL239C,SPCL239C,spellbook,2,2
icon:SPCL412C,SPCL412C,spellbook,1,1
icon:SPCL414C,SPCL414C,spellbook,1,1
icon:SPCL423,SPCL423,spellbook,2,2
icon:SPCL423C,SPCL423C,spellbook,1,1
icon:SPCL521C,SPCL521C,spellbook,1,1
icon:SPCL522C,SPCL522C,spellbook,1,1
icon:SPCL621C,SPCL621C,spellbook,7,7
icon:SPCL632B,SPCL632B,spellbook,1,1
icon:SPCL641C,SPCL641C,spellbook,2,2
icon:SPCL721C,SPCL721C,spellbook,1,1
icon:SPCL731C,SPCL731C,spellbook,1,1
icon:SPCL741C,SPCL741C,spellbook,1,1
icon:SPCL811C,SPCL811C,spellbook,1,1
icon:SPCL815B,SPCL815B,spellbook,1,1
icon:SPCL815C,SPCL815C,spellbook,2,2
icon:SPCL820C,SPCL820C,spellbook,1,1
icon:SPCL900B,SPCL900B,spellbook,1,1
icon:SPCL936C,SPCL936C,spellbook,1,1
icon:SPCL937C,SPCL937C,spellbook,1,1
icon:SPCL938C,SPCL938C,spellbook,1,1
icon:SPCL940C,SPCL940C,spellbook,1,1
icon:SPCL941C,SPCL941C,spellbook,2,2
icon:SPDD03C,SPDD03C,spellbook,1,1
icon:SPDWD02C,SPDWD02C,spellbook,1,1
icon:SPENBARB,SPENBARB,spellbook,1,1
icon:SPIN107B,SPIN107B,spellbook,5,5
icon:SPIN110B,SPIN110B,spellbook,2,2
icon:SPIN111B,SPIN111B,spellbook,2,2
icon:SPIN117B,SPIN117B,spellbook,9,9
icon:SPIN117C,SPIN117C,spellbook,1,1
icon:SPIN152B,SPIN152B,spellbook,1,1
icon:SPIN153B,SPIN153B,spellbook,1,1
icon:SPIN154B,SPIN154B,spellbook,1,1
icon:SPIN155B,SPIN155B,spellbook,3,3
icon:SPIN156B,SPIN156B,spellbook,1,1
icon:SPIN157B,SPIN157B,spellbook,1,1
icon:SPIN160B,SPIN160B,spellbook,1,1
icon:SPIN758B,SPIN758B,spellbook,1,1
icon:SPIN822,SPIN822,spellbook,2,2
icon:SPIN829B,SPIN829B,spellbook,1,1
icon:SPPR101C,SPPR101C,spellbook,7,7
icon:SPPR102C,SPPR102C,spellbook,2,2
icon:SPPR103C,SPPR103C,spellbook,7,7
icon:SPPR104C,SPPR104C,spellbook,5,5
icon:SPPR105C,SPPR105C,spellbook,4,4
icon:SPPR106C,SPPR106C,spellbook,7,7
icon:SPPR107C,SPPR107C,spellbook,4,4
icon:SPPR108C,SPPR108C,spellbook,2,2
icon:SPPR109C,SPPR109C,spellbook,1,1
icon:SPPR110C,SPPR110C,spellbook,2,2
icon:SPPR111B,SPPR111B,spellbook,1,1
icon:SPPR111C,SPPR111C,spellbook,1,1
icon:SPPR113C,SPPR113C,spellbook,3,3
icon:SPPR150C,SPPR150C,spellbook,1,1
icon:SPPR201C,SPPR201C,spellbook,1,1
icon:SPPR202C,SPPR202C,spellbook,1,1
icon:SPPR203C,SPPR203C,spellbook,2,2
icon:SPPR204C,SPPR204C,spellbook,6,6
icon:SPPR205C,SPPR205C,spellbook,2,2
icon:SPPR206C,SPPR206C,spellbook,3,3
icon:SPPR207C,SPPR207C,spellbook,4,4
icon:SPPR208C,SPPR208C,spellbook,43,43
icon:SPPR209C,SPPR209C,spellbook,1,1
icon:SPPR210C,SPPR210C,spellbook,1,1
icon:SPPR211C,SPPR211C,spellbook,9,9
icon:SPPR212C,SPPR212C,spellbook,2,2
icon:SPPR213C,SPPR213C,spellbook,6,6
icon:SPPR214C,SPPR214C,spellbook,12,12
icon:SPPR250C,SPPR250C,spellbook,1,1
icon:SPPR301B,SPPR301B,spellbook,1,1
icon:SPPR301C,SPPR301C,spellbook,2,2
icon:SPPR302C,SPPR302C,spellbook,90,90
icon:SPPR303C,SPPR303C,spellbook,5,5
icon:SPPR304C,SPPR304C,spellbook,5,5
icon:SPPR305C,SPPR305C,spellbook,1,1
icon:SPPR306C,SPPR306C,spellbook,11,11
icon:SPPR307C,SPPR307C,spellbook,1,1
icon:SPPR308C,SPPR308C,spellbook,1,1
icon:SPPR309C,SPPR309C,spellbook,4,4
icon:SPPR310C,SPPR310C,spellbook,6,6
icon:SPPR311C,SPPR311C,spellbook,4,4
icon:SPPR312C,SPPR312C,spellbook,1,1
icon:SPPR313C,SPPR313C,spellbook,1,1
icon:SPPR314B,SPPR314B,spellbook,1,1
icon:SPPR314C,SPPR314C,spellbook,1,1
icon:SPPR315C,SPPR315C,spellbook,1,1
icon:SPPR317C,SPPR317C,spellbook,2,2
icon:SPPR318C,SPPR318C,spellbook,2,2
icon:SPPR319C,SPPR319C,spellbook,1,1
icon:SPPR350C,SPPR350C,spellbook,1,1
icon:SPPR401C,SPPR401C,spellbook,5,5
icon:SPPR402C,SPPR402C,spellbook,6,6
icon:SPPR403C,SPPR403C,spellbook,1,1
icon:SPPR404C,SPPR404C,spellbook,2,2
icon:SPPR405C,SPPR405C,spellbook,2,2
icon:SPPR406C,SPPR406C,spellbook,1,1
icon:SPPR407C,SPPR407C,spellbook,1,1
icon:SPPR408C,SPPR408C,spellbook,4,4
icon:SPPR409C,SPPR409C,spellbook,1,1
icon:SPPR410C,SPPR410C,spellbook,1,1
icon:SPPR411C,SPPR411C,spellbook,3,3
icon:SPPR412C,SPPR412C,spellbook,3,3
icon:SPPR413C,SPPR413C,spellbook,5,5
icon:SPPR414C,SPPR414C,spellbook,4,4
icon:SPPR415C,SPPR415C,spellbook,1,1
icon:SPPR416C,SPPR416C,spellbook,2,2
icon:SPPR417A,SPPR417A,item-inventory,1,1
icon:SPPR417C,SPPR417C,spellbook,2,2
icon:SPPR450C,SPPR450C,spellbook,2,2
icon:SPPR501C,SPPR501C,spellbook,6,6
icon:SPPR502C,SPPR502C,spellbook,1,1
icon:SPPR503C,SPPR503C,spellbook,9,9
icon:SPPR504C,SPPR504C,spellbook,7,7
icon:SPPR506C,SPPR506C,spellbook,1,1
icon:SPPR507C,SPPR507C,spellbook,1,1
icon:SPPR508C,SPPR508C,spellbook,2,2
icon:SPPR509C,SPPR509C,spellbook,7,7
icon:SPPR510C,SPPR510C,spellbook,1,1
icon:SPPR511C,SPPR511C,spellbook,1,1
icon:SPPR512C,SPPR512C,spellbook,1,1
icon:SPPR513C,SPPR513C,spellbook,2,2
icon:SPPR514C,SPPR514C,spellbook,2,2
icon:SPPR515C,SPPR515C,spellbook,1,1
icon:SPPR516C,SPPR516C,spellbook,1,1
icon:SPPR517C,SPPR517C,spellbook,1,1
icon:SPPR550C,SPPR550C,spellbook,2,2
icon:SPPR601C,SPPR601C,spellbook,1,1
icon:SPPR602C,SPPR602C,spellbook,2,2
icon:SPPR603C,SPPR603C,spellbook,3,3
icon:SPPR604C,SPPR604C,spellbook,1,1
icon:SPPR605C,SPPR605C,spellbook,4,4
icon:SPPR606C,SPPR606C,spellbook,1,1
icon:SPPR607C,SPPR607C,spellbook,11,11
icon:SPPR608C,SPPR608C,spellbook,2,2
icon:SPPR609C,SPPR609C,spellbook,1,1
icon:SPPR610C,SPPR610C,spellbook,1,1
icon:SPPR611C,SPPR611C,spellbook,1,1
icon:SPPR612C,SPPR612C,spellbook,1,1
icon:SPPR613C,SPPR613C,spellbook,1,1
icon:SPPR614C,SPPR614C,spellbook,1,1
icon:SPPR650C,SPPR650C,spellbook,1,1
icon:SPPR701C,SPPR701C,spellbook,4,4
icon:SPPR702C,SPPR702C,spellbook,1,1
icon:SPPR703C,SPPR703C,spellbook,1,1
icon:SPPR704C,SPPR704C,spellbook,1,1
icon:SPPR705C,SPPR705C,spellbook,1,1
icon:SPPR707C,SPPR707C,spellbook,1,1
icon:SPPR708C,SPPR708C,spellbook,1,1
icon:SPPR710C,SPPR710C,spellbook,1,1
icon:SPPR711C,SPPR711C,spellbook,2,2
icon:SPPR712C,SPPR712C,spellbook,4,4
icon:SPPR713C,SPPR713C,spellbook,4,4
icon:SPPR715C,SPPR715C,spellbook,1,1
icon:SPPR717C,SPPR717C,spellbook,2,2
icon:SPPR718A,SPPR718A,item-inventory,2,2
icon:SPPR718C,SPPR718C,spellbook,2,2
icon:SPPR719A,SPPR719A,item-inventory,2,2
icon:SPPR719C,SPPR719C,spellbook,2,2
icon:SPPR720A,SPPR720A,item-inventory,1,1
icon:SPPR720C,SPPR720C,spellbook,3,3
icon:SPPR721C,SPPR721C,spellbook,2,2
icon:SPPR722C,SPPR722C,spellbook,1,1
icon:SPPR723C,SPPR723C,spellbook,1,1
icon:SPPR724C,SPPR724C,spellbook,1,1
icon:SPPR725C,SPPR725C,spellbook,4,4
icon:SPPR726C,SPPR726C,spellbook,2,2
icon:SPPR727C,SPPR727C,spellbook,2,2
icon:SPPR728C,SPPR728C,spellbook,1,1
icon:SPPR729C,SPPR729C,spellbook,6,6
icon:SPPR730C,SPPR730C,spellbook,3,3
icon:SPPR731C,SPPR731C,spellbook,1,1
icon:SPPR732C,SPPR732C,spellbook,1,1
icon:SPPR750C,SPPR750C,spellbook,2,2
icon:SPPR751C,SPPR751C,spellbook,1,1
icon:SPSD02C,SPSD02C,spellbook,2,2
icon:SPWI101C,SPWI101C,spellbook,3,3
icon:SPWI102C,SPWI102C,spellbook,2,2
icon:SPWI103C,SPWI103C,spellbook,2,2
icon:SPWI104C,SPWI104C,spellbook,10,10
icon:SPWI105C,SPWI105C,spellbook,3,3
icon:SPWI106B,SPWI106B,spellbook,1,1
icon:SPWI106C,SPWI106C,spellbook,3,3
icon:SPWI107C,SPWI107C,spellbook,1,1
icon:SPWI108C,SPWI108C,spellbook,1,1
icon:SPWI110C,SPWI110C,spellbook,1,1
icon:SPWI111C,SPWI111C,spellbook,1,1
icon:SPWI112C,SPWI112C,spellbook,13,13
icon:SPWI113C,SPWI113C,spellbook,1,1
icon:SPWI114C,SPWI114C,spellbook,1,1
icon:SPWI115C,SPWI115C,spellbook,1,1
icon:SPWI116C,SPWI116C,spellbook,3,3
icon:SPWI117B,SPWI117B,spellbook,1,1
icon:SPWI117C,SPWI117C,spellbook,2,2
icon:SPWI118C,SPWI118C,spellbook,3,3
icon:SPWI119C,SPWI119C,spellbook,14,14
icon:SPWI120A,SPWI120A,item-inventory,1,1
icon:SPWI120C,SPWI120C,spellbook,1,1
icon:SPWI123A,SPWI123A,item-inventory,1,1
icon:SPWI123C,SPWI123C,spellbook,2,2
icon:SPWI124C,SPWI124C,spellbook,6,6
icon:SPWI125A,SPWI125A,item-inventory,1,1
icon:SPWI125C,SPWI125C,spellbook,2,2
icon:SPWI201B,SPWI201B,spellbook,1,1
icon:SPWI201C,SPWI201C,spellbook,3,3
icon:SPWI202C,SPWI202C,spellbook,1,1
icon:SPWI203C,SPWI203C,spellbook,5,5
icon:SPWI204C,SPWI204C,spellbook,2,2
icon:SPWI205C,SPWI205C,spellbook,15,15
icon:SPWI206C,SPWI206C,spellbook,3,3
icon:SPWI207C,SPWI207C,spellbook,1,1
icon:SPWI208C,SPWI208C,spellbook,1,1
icon:SPWI209C,SPWI209C,spellbook,1,1
icon:SPWI210C,SPWI210C,spellbook,2,2
icon:SPWI211C,SPWI211C,spellbook,4,4
icon:SPWI212B,SPWI212B,spellbook,1,1
icon:SPWI212C,SPWI212C,spellbook,6,6
icon:SPWI213C,SPWI213C,spellbook,6,6
icon:SPWI214C,SPWI214C,spellbook,9,9
icon:SPWI215C,SPWI215C,spellbook,5,5
icon:SPWI217C,SPWI217C,spellbook,11,11
icon:SPWI218B,SPWI218B,spellbook,1,1
icon:SPWI218C,SPWI218C,spellbook,1,1
icon:SPWI219C,SPWI219C,spellbook,1,1
icon:SPWI220A,SPWI220A,item-inventory,1,1
icon:SPWI220C,SPWI220C,spellbook,1,1
icon:SPWI221A,SPWI221A,item-inventory,2,2
icon:SPWI221C,SPWI221C,spellbook,1,1
icon:SPWI222C,SPWI222C,spellbook,1,1
icon:SPWI223A,SPWI223A,item-inventory,1,1
icon:SPWI223C,SPWI223C,spellbook,1,1
icon:SPWI224A,SPWI224A,item-inventory,1,1
icon:SPWI224C,SPWI224C,spellbook,1,1
icon:SPWI301C,SPWI301C,spellbook,21,21
icon:SPWI302C,SPWI302C,spellbook,19,19
